locus_tag	ftype	length_bp	gene	EC_number	COG	product
BHPJCNLP_00774	CDS	7257				hypothetical protein
BHPJCNLP_00775	CDS	1038				hypothetical protein
BHPJCNLP_00776	CDS	651	ycjU	5.4.2.6	COG0637	Beta-phosphoglucomutase
BHPJCNLP_00777	CDS	1719	sglT_3			Sodium/glucose cotransporter
BHPJCNLP_00778	CDS	1488	araA	5.3.1.4		L-arabinose isomerase
BHPJCNLP_00779	CDS	2055	hypBA1_1	3.2.1.185		Non-reducing end beta-L-arabinofuranosidase
BHPJCNLP_00780	CDS	699	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
BHPJCNLP_00781	CDS	1680	araB	2.7.1.16	COG1069	Ribulokinase
BHPJCNLP_00782	CDS	1122	mro	5.1.3.3	COG2017	Aldose 1-epimerase
BHPJCNLP_00783	CDS	1986		3.2.1.55		Extracellular exo-alpha-L-arabinofuranosidase
BHPJCNLP_00784	CDS	1551	abf2	3.2.1.55	COG3534	Intracellular exo-alpha-L-arabinofuranosidase 2
BHPJCNLP_00785	CDS	705				hypothetical protein
BHPJCNLP_00786	CDS	1401		3.1.-.-	COG1236	Ribonuclease
BHPJCNLP_00787	CDS	1032	ydiK		COG0628	Putative transport protein YdiK
BHPJCNLP_00788	CDS	507				hypothetical protein
BHPJCNLP_00789	CDS	459				hypothetical protein
BHPJCNLP_00790	CDS	2643	xyl3A	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
BHPJCNLP_00791	CDS	1395				hypothetical protein
BHPJCNLP_00792	CDS	921	araC_1			Arabinose operon regulatory protein
BHPJCNLP_00793	CDS	1428				hypothetical protein
BHPJCNLP_00794	CDS	144				hypothetical protein
BHPJCNLP_00795	CDS	276				hypothetical protein
BHPJCNLP_00796	CDS	237				hypothetical protein
BHPJCNLP_00797	CDS	1026	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
BHPJCNLP_00798	CDS	660				hypothetical protein
BHPJCNLP_00799	CDS	450	gloA	4.4.1.5		Lactoylglutathione lyase
BHPJCNLP_00800	tRNA	73				tRNA-Arg(cct)
BHPJCNLP_00801	CDS	915				hypothetical protein
BHPJCNLP_00802	CDS	426				hypothetical protein
BHPJCNLP_00803	CDS	288	yybR		COG1733	putative HTH-type transcriptional regulator YybR
BHPJCNLP_00804	CDS	1998	cadA	3.6.3.3		Cadmium-transporting ATPase
BHPJCNLP_00805	CDS	1986				hypothetical protein
BHPJCNLP_00806	CDS	426				hypothetical protein
BHPJCNLP_00807	CDS	432				hypothetical protein
BHPJCNLP_00808	CDS	999			COG2220	putative protein
BHPJCNLP_00809	CDS	453				hypothetical protein
BHPJCNLP_00810	CDS	1422	mdlD	1.2.1.28		NAD(P)-dependent benzaldehyde dehydrogenase
BHPJCNLP_00811	CDS	1524	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
BHPJCNLP_00812	CDS	351	yjbR		COG2315	putative protein YjbR
BHPJCNLP_00813	CDS	615	yciO		COG0009	putative protein YciO
BHPJCNLP_00814	CDS	873				hypothetical protein
BHPJCNLP_00815	CDS	714	nfuA		COG0316	Fe/S biogenesis protein NfuA
BHPJCNLP_00816	CDS	168				hypothetical protein
BHPJCNLP_00817	CDS	483				hypothetical protein
BHPJCNLP_00818	CDS	411	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
BHPJCNLP_00819	CDS	630	pnuC		COG3201	Nicotinamide riboside transporter PnuC
BHPJCNLP_00820	CDS	621				hypothetical protein
BHPJCNLP_00821	CDS	348	ndoA			Naphthalene 1,2-dioxygenase system, ferredoxin component
BHPJCNLP_00822	CDS	2535	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
BHPJCNLP_00823	CDS	288				hypothetical protein
BHPJCNLP_00824	CDS	918	argK	3.6.5.-	COG1703	GTPase ArgK
BHPJCNLP_00825	CDS	279	yidD		COG0759	Putative membrane protein insertion efficiency factor
BHPJCNLP_00826	CDS	438	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
BHPJCNLP_00827	CDS	1251				hypothetical protein
BHPJCNLP_00828	CDS	156	rpmH		COG0230	50S ribosomal protein L34
BHPJCNLP_00829	CDS	201				hypothetical protein
BHPJCNLP_00830	CDS	3318				hypothetical protein
BHPJCNLP_00831	CDS	900	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
BHPJCNLP_00832	CDS	1188				hypothetical protein
BHPJCNLP_00833	CDS	3399				hypothetical protein
BHPJCNLP_00834	CDS	129				hypothetical protein
BHPJCNLP_00835	CDS	4254	cas9-1	3.1.-.-		CRISPR-associated endonuclease Cas9 1
BHPJCNLP_00836	CDS	894	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
BHPJCNLP_00837	CDS	291	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
	repeat_region	5192				
BHPJCNLP_00838	CDS	273				hypothetical protein
BHPJCNLP_00839	CDS	93				hypothetical protein
BHPJCNLP_00840	CDS	396				hypothetical protein
BHPJCNLP_00841	CDS	630				hypothetical protein
BHPJCNLP_00842	CDS	1488				putative protein/MSMEI_1241
BHPJCNLP_00843	CDS	606	rnhB	3.1.26.4	COG0164	Ribonuclease HII
BHPJCNLP_00844	CDS	1182	ctaA	1.3.-.-	COG1612	Heme A synthase
BHPJCNLP_00845	CDS	2259				hypothetical protein
BHPJCNLP_00846	CDS	948	yegS	2.7.1.-	COG1597	putative lipid kinase YegS
BHPJCNLP_00847	CDS	105				hypothetical protein
BHPJCNLP_00848	CDS	2730				hypothetical protein
BHPJCNLP_00849	CDS	2667	metH_1	2.1.1.13	COG0646	Methionine synthase
BHPJCNLP_00850	CDS	375				hypothetical protein
BHPJCNLP_00851	CDS	1017	metH_2	2.1.1.13	COG0646	Methionine synthase
BHPJCNLP_00852	CDS	912				hypothetical protein
BHPJCNLP_00853	CDS	312				hypothetical protein
BHPJCNLP_00854	CDS	618	recR		COG0353	Recombination protein RecR
BHPJCNLP_00855	CDS	1413				hypothetical protein
BHPJCNLP_00856	CDS	498				hypothetical protein
BHPJCNLP_00857	CDS	831	murI	5.1.1.3	COG0796	Glutamate racemase
BHPJCNLP_00858	CDS	441				hypothetical protein
BHPJCNLP_00859	CDS	1239				hypothetical protein
BHPJCNLP_00860	CDS	687	walR_1		COG0745	Transcriptional regulatory protein WalR
BHPJCNLP_00861	CDS	1449	walK_1	2.7.13.3		Sensor protein kinase WalK
BHPJCNLP_00862	CDS	867				hypothetical protein
BHPJCNLP_00863	CDS	759				hypothetical protein
BHPJCNLP_00864	CDS	2484				hypothetical protein
BHPJCNLP_00865	CDS	1677	ywaD_1	3.4.11.6	COG2234	Aminopeptidase YwaD
BHPJCNLP_00866	CDS	438				hypothetical protein
BHPJCNLP_00867	CDS	234	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
BHPJCNLP_00868	CDS	768				hypothetical protein
BHPJCNLP_00869	CDS	1065	selD	2.7.9.3	COG0709	Selenide, water dikinase
BHPJCNLP_00870	CDS	2070		3.4.24.-	COG0612	putative zinc protease
BHPJCNLP_00871	CDS	1323		3.4.24.-	COG0612	putative zinc protease
BHPJCNLP_00872	CDS	1362		3.4.11.10		Bacterial leucyl aminopeptidase
BHPJCNLP_00873	CDS	3321				hypothetical protein
BHPJCNLP_00874	CDS	1917				hypothetical protein
BHPJCNLP_00875	CDS	1968				hypothetical protein
BHPJCNLP_00876	CDS	1146				hypothetical protein
BHPJCNLP_00877	CDS	687				hypothetical protein
BHPJCNLP_00878	CDS	573				hypothetical protein
BHPJCNLP_00879	CDS	1440	resA_5		COG0526	Thiol-disulfide oxidoreductase ResA
BHPJCNLP_00880	CDS	1938	surA	5.2.1.8	COG0760	Chaperone SurA
BHPJCNLP_00881	CDS	360				hypothetical protein
BHPJCNLP_00882	CDS	174				hypothetical protein
BHPJCNLP_00883	CDS	399				hypothetical protein
BHPJCNLP_00884	CDS	477				hypothetical protein
BHPJCNLP_00885	CDS	1089				hypothetical protein
BHPJCNLP_00886	CDS	456				hypothetical protein
BHPJCNLP_00887	CDS	834				hypothetical protein
BHPJCNLP_00888	CDS	1833				hypothetical protein
BHPJCNLP_00889	CDS	5334				hypothetical protein
BHPJCNLP_00890	CDS	1644	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
BHPJCNLP_00891	CDS	720		1.1.1.325		Sepiapterin reductase
BHPJCNLP_00892	CDS	507				hypothetical protein
BHPJCNLP_00893	CDS	1146				hypothetical protein
BHPJCNLP_00894	CDS	945	efe	1.13.12.19		2-oxoglutarate-dependent ethylene/succinate-forming enzyme
BHPJCNLP_00895	CDS	198				hypothetical protein
BHPJCNLP_00896	CDS	546	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
BHPJCNLP_00897	CDS	726				hypothetical protein
BHPJCNLP_00898	CDS	843				hypothetical protein
BHPJCNLP_00899	CDS	1011	nadA	2.5.1.72	COG0379	Quinolinate synthase A
BHPJCNLP_00900	CDS	2118	prsA1	5.2.1.8	COG0760	Foldase protein PrsA 1
BHPJCNLP_00901	CDS	513				hypothetical protein
BHPJCNLP_00902	CDS	1149	corA_2		COG0598	Cobalt/magnesium transport protein CorA
BHPJCNLP_00903	CDS	1212	chrA1			Chromate transport protein
BHPJCNLP_00904	CDS	570	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
BHPJCNLP_00905	CDS	246				hypothetical protein
BHPJCNLP_00906	CDS	435	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
BHPJCNLP_00907	CDS	1869	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
BHPJCNLP_00908	CDS	522				hypothetical protein
BHPJCNLP_00909	CDS	1593	ade_1	3.5.4.2		Adenine deaminase
BHPJCNLP_00910	CDS	3351				hypothetical protein
BHPJCNLP_00911	CDS	1251				hypothetical protein
BHPJCNLP_00912	CDS	1806		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
BHPJCNLP_00913	CDS	669	yceI_1			Protein YceI
BHPJCNLP_00914	CDS	981				hypothetical protein
BHPJCNLP_00915	CDS	1692	aspT			Aspartate/alanine antiporter
BHPJCNLP_00916	CDS	636	prxU_1	1.11.1.15		Selenocysteine-containing peroxiredoxin PrxU
BHPJCNLP_00917	CDS	411			COG1959	Putative HTH-type transcriptional regulator
BHPJCNLP_00918	CDS	1479	glpK_1	2.7.1.30	COG0554	Glycerol kinase
BHPJCNLP_00919	CDS	2823	polA	2.7.7.7	COG0258	DNA polymerase I
BHPJCNLP_00920	CDS	348				hypothetical protein
BHPJCNLP_00921	CDS	324				hypothetical protein
BHPJCNLP_00922	CDS	894				hypothetical protein
BHPJCNLP_00923	CDS	138				hypothetical protein
BHPJCNLP_00924	CDS	615				hypothetical protein
BHPJCNLP_00925	CDS	267				hypothetical protein
BHPJCNLP_00926	CDS	714	glpF		COG0580	Glycerol uptake facilitator protein
BHPJCNLP_00927	CDS	654				hypothetical protein
BHPJCNLP_00928	CDS	1062				hypothetical protein
BHPJCNLP_00929	CDS	924	pfkB_1	2.7.1.11	COG1105	ATP-dependent 6-phosphofructokinase isozyme 2
BHPJCNLP_00930	CDS	876	blaZ	3.5.2.6		Beta-lactamase
BHPJCNLP_00931	CDS	684				hypothetical protein
BHPJCNLP_00932	CDS	489	sigE_1			ECF RNA polymerase sigma factor SigE
BHPJCNLP_00933	CDS	1290				hypothetical protein
BHPJCNLP_00934	CDS	864				hypothetical protein
BHPJCNLP_00935	CDS	663				hypothetical protein
BHPJCNLP_00936	CDS	1305				hypothetical protein
BHPJCNLP_00937	CDS	945	oxyR			Hydrogen peroxide-inducible genes activator
BHPJCNLP_00938	CDS	2169	dpp5_2	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
BHPJCNLP_00939	CDS	354				hypothetical protein
BHPJCNLP_00940	CDS	1038	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
BHPJCNLP_00941	CDS	1284	rhlE_1	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
BHPJCNLP_00942	CDS	2148	dpp7	3.4.14.-		Dipeptidyl-peptidase 7
BHPJCNLP_00943	CDS	1533	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
BHPJCNLP_00944	CDS	1131				hypothetical protein
BHPJCNLP_00945	CDS	1137				hypothetical protein
BHPJCNLP_00946	CDS	924				hypothetical protein
BHPJCNLP_00947	CDS	858	glpG	3.4.21.105		Rhomboid protease GlpG
BHPJCNLP_00948	CDS	1140		3.4.11.25		Beta-peptidyl aminopeptidase BapA
BHPJCNLP_00949	CDS	615				hypothetical protein
BHPJCNLP_00950	CDS	420	fur		COG0735	Ferric uptake regulation protein
BHPJCNLP_00951	CDS	663	ypmQ_1		COG1999	SCO1 protein 
BHPJCNLP_00952	CDS	459				hypothetical protein
BHPJCNLP_00953	CDS	252				hypothetical protein
BHPJCNLP_00954	CDS	1857	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
BHPJCNLP_00955	CDS	273				hypothetical protein
BHPJCNLP_00956	CDS	771	pqqB		COG1235	Coenzyme PQQ synthesis protein B
BHPJCNLP_00957	CDS	957				hypothetical protein
BHPJCNLP_00958	CDS	1140	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
BHPJCNLP_00959	CDS	318				hypothetical protein
BHPJCNLP_00960	CDS	414				hypothetical protein
BHPJCNLP_00961	CDS	354	yffB		COG1393	Protein YffB
BHPJCNLP_00962	CDS	318				hypothetical protein
BHPJCNLP_00963	CDS	1242	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
BHPJCNLP_00964	CDS	1026				hypothetical protein
BHPJCNLP_00965	CDS	333				hypothetical protein
BHPJCNLP_00966	CDS	261				hypothetical protein
BHPJCNLP_00967	CDS	639	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
BHPJCNLP_00968	CDS	690	clpP_2	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
BHPJCNLP_00969	CDS	1302				hypothetical protein
BHPJCNLP_00970	CDS	1557	zraR_1		COG2204	Transcriptional regulatory protein ZraR
BHPJCNLP_00971	CDS	606				hypothetical protein
BHPJCNLP_00972	CDS	720				hypothetical protein
BHPJCNLP_00973	CDS	1353	iolG_1	1.1.1.18	COG0673	Inositol 2-dehydrogenase
BHPJCNLP_00974	CDS	1455	tig	5.2.1.8	COG0544	Trigger factor
BHPJCNLP_00975	CDS	1047	recA		COG0468	Protein RecA
BHPJCNLP_00976	CDS	1290	cpg2	3.4.17.11		Carboxypeptidase G2
BHPJCNLP_00977	CDS	477				hypothetical protein
BHPJCNLP_00978	CDS	507				hypothetical protein
BHPJCNLP_00979	CDS	1401	arlS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase ArlS
BHPJCNLP_00980	CDS	717	mprA			Response regulator MprA
BHPJCNLP_00981	CDS	105				hypothetical protein
BHPJCNLP_00982	CDS	1404	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
BHPJCNLP_00983	CDS	1188				hypothetical protein
BHPJCNLP_00984	CDS	1995				hypothetical protein
BHPJCNLP_00985	CDS	4776				hypothetical protein
BHPJCNLP_00986	CDS	1101	nagA_1	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
BHPJCNLP_00987	CDS	1419				hypothetical protein
BHPJCNLP_00988	CDS	690	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
BHPJCNLP_00989	CDS	465				hypothetical protein
BHPJCNLP_00990	CDS	630				hypothetical protein
BHPJCNLP_00991	CDS	1554				hypothetical protein
BHPJCNLP_00992	CDS	819				hypothetical protein
BHPJCNLP_00993	tRNA	75				tRNA-Asn(gtt)
BHPJCNLP_00994	CDS	111				hypothetical protein
BHPJCNLP_00995	CDS	249				hypothetical protein
BHPJCNLP_00996	CDS	999				hypothetical protein
BHPJCNLP_00997	CDS	873				hypothetical protein
BHPJCNLP_00998	CDS	549				hypothetical protein
BHPJCNLP_00999	CDS	348				hypothetical protein
BHPJCNLP_01000	CDS	462				hypothetical protein
BHPJCNLP_01001	CDS	3048	hsdR_1	3.1.21.3		Type-1 restriction enzyme R protein
BHPJCNLP_01002	CDS	1671				hypothetical protein
BHPJCNLP_01003	CDS	1401				hypothetical protein
BHPJCNLP_01004	CDS	1329	hsdS_1		COG0732	Type-1 restriction enzyme EcoKI specificity protein
BHPJCNLP_01005	CDS	2247		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
BHPJCNLP_01006	CDS	1458				hypothetical protein
BHPJCNLP_01007	CDS	321				hypothetical protein
BHPJCNLP_01008	CDS	333				hypothetical protein
BHPJCNLP_01009	CDS	1236	xerC_3		COG4973	Tyrosine recombinase XerC
BHPJCNLP_01010	CDS	189				hypothetical protein
BHPJCNLP_01011	CDS	756				hypothetical protein
BHPJCNLP_01012	CDS	351				hypothetical protein
BHPJCNLP_01013	CDS	495				hypothetical protein
BHPJCNLP_01014	CDS	2769	tmoS	2.7.13.3		Sensor histidine kinase TmoS
BHPJCNLP_01015	CDS	162				hypothetical protein
BHPJCNLP_01016	CDS	924	pfkB_2	2.7.1.11	COG0524	ATP-dependent 6-phosphofructokinase
BHPJCNLP_01017	CDS	3120	susC_6			TonB-dependent receptor SusC
BHPJCNLP_01018	CDS	1680				hypothetical protein
BHPJCNLP_01019	CDS	1407				hypothetical protein
BHPJCNLP_01020	CDS	1566	sacC	3.2.1.80	COG1621	Levanase
BHPJCNLP_01021	CDS	492				hypothetical protein
BHPJCNLP_01022	CDS	1377	xylE			D-xylose-proton symporter
BHPJCNLP_01023	CDS	777				hypothetical protein
BHPJCNLP_01024	CDS	570				hypothetical protein
BHPJCNLP_01025	CDS	1197	cusB_1			Cation efflux system protein CusB
BHPJCNLP_01026	CDS	1485	cusB_2			Cation efflux system protein CusB
BHPJCNLP_01027	CDS	1503	mco	1.-.-.-		Multicopper oxidase mco
BHPJCNLP_01028	CDS	1254				hypothetical protein
BHPJCNLP_01029	CDS	1926	cusA_1		COG3696	Cation efflux system protein CusA
BHPJCNLP_01030	CDS	1290	cusA_2		COG3696	Cation efflux system protein CusA
BHPJCNLP_01031	CDS	627				hypothetical protein
BHPJCNLP_01032	CDS	459	actP	3.6.3.4		Copper-transporting P-type ATPase
BHPJCNLP_01033	CDS	522				hypothetical protein
BHPJCNLP_01034	CDS	2055				hypothetical protein
BHPJCNLP_01035	CDS	594				hypothetical protein
BHPJCNLP_01036	CDS	459				hypothetical protein
BHPJCNLP_01037	CDS	450	socA			Antitoxin SocA
BHPJCNLP_01038	CDS	396				hypothetical protein
BHPJCNLP_01039	CDS	234				hypothetical protein
BHPJCNLP_01040	CDS	273				hypothetical protein
BHPJCNLP_01041	CDS	2037	ziaA	3.6.3.5		Zinc-transporting ATPase
BHPJCNLP_01042	CDS	225				hypothetical protein
BHPJCNLP_01043	CDS	1242	czcB_2			Cobalt-zinc-cadmium resistance protein CzcB
BHPJCNLP_01044	CDS	4398	czcA_2			Cobalt-zinc-cadmium resistance protein CzcA
BHPJCNLP_01045	CDS	189				hypothetical protein
BHPJCNLP_01046	CDS	2262				hypothetical protein
BHPJCNLP_01047	CDS	300				hypothetical protein
BHPJCNLP_01048	CDS	1479				hypothetical protein
BHPJCNLP_01049	CDS	1224	xerC_4			Tyrosine recombinase XerC
BHPJCNLP_01050	CDS	693				hypothetical protein
BHPJCNLP_01051	CDS	1533				hypothetical protein
BHPJCNLP_01052	CDS	522				hypothetical protein
BHPJCNLP_01053	CDS	666	axe2	3.1.1.72		Acetylxylan esterase
BHPJCNLP_01054	CDS	444				hypothetical protein
BHPJCNLP_01055	CDS	1437				hypothetical protein
BHPJCNLP_01056	CDS	444				hypothetical protein
BHPJCNLP_01057	CDS	1023				hypothetical protein
BHPJCNLP_01058	CDS	1536				hypothetical protein
BHPJCNLP_01059	CDS	708				hypothetical protein
BHPJCNLP_01060	CDS	1029	ccp	1.11.1.5	COG1858	Cytochrome c551 peroxidase
BHPJCNLP_01061	CDS	747				hypothetical protein
BHPJCNLP_01062	CDS	405	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
BHPJCNLP_01063	CDS	336				hypothetical protein
BHPJCNLP_01064	CDS	1320	hhaIM	2.1.1.37		Modification methylase HhaI
BHPJCNLP_01065	CDS	615				hypothetical protein
BHPJCNLP_01066	CDS	1041	lpxD_1	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
BHPJCNLP_01067	CDS	1293				hypothetical protein
BHPJCNLP_01068	CDS	465	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
BHPJCNLP_01069	CDS	1215				hypothetical protein
BHPJCNLP_01070	CDS	612	sodA	1.15.1.1		Superoxide dismutase [Mn]
BHPJCNLP_01071	CDS	990	hsaD	3.7.1.17		4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase
BHPJCNLP_01072	CDS	2292	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
BHPJCNLP_01073	CDS	1095	hypD		COG0409	Hydrogenase maturation factor HypD
BHPJCNLP_01074	CDS	1047	hypE	4.2.1.-		Carbamoyl dehydratase HypE
BHPJCNLP_01075	CDS	528				hypothetical protein
BHPJCNLP_01076	CDS	585	bsaA_1			Glutathione peroxidase BsaA
BHPJCNLP_01077	CDS	2973			COG0247	putative protein
BHPJCNLP_01078	CDS	909	yiaD_1		COG2885	putative lipoprotein YiaD
BHPJCNLP_01079	CDS	855	clcD	3.1.1.45		Carboxymethylenebutenolidase
BHPJCNLP_01080	CDS	1035				hypothetical protein
BHPJCNLP_01081	CDS	1512				hypothetical protein
BHPJCNLP_01082	CDS	3219	tri1_1	3.4.21.-	COG0793	Tricorn protease 
BHPJCNLP_01083	CDS	525				hypothetical protein
BHPJCNLP_01084	CDS	657				hypothetical protein
BHPJCNLP_01085	CDS	477				hypothetical protein
BHPJCNLP_01086	CDS	897				hypothetical protein
BHPJCNLP_01087	CDS	2367				hypothetical protein
BHPJCNLP_01088	CDS	2997				hypothetical protein
BHPJCNLP_01089	CDS	1020	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
BHPJCNLP_01090	CDS	174				hypothetical protein
BHPJCNLP_01091	CDS	756	ypdB_1		COG3279	Transcriptional regulatory protein YpdB
BHPJCNLP_01092	CDS	1860	todS_1	2.7.13.3		Sensor histidine kinase TodS
BHPJCNLP_01093	CDS	450	cspG		COG1278	Cold shock-like protein CspG
BHPJCNLP_01094	CDS	1809	typA		COG1217	GTP-binding protein TypA/BipA
BHPJCNLP_01095	CDS	378				hypothetical protein
BHPJCNLP_01096	CDS	516				hypothetical protein
BHPJCNLP_01097	CDS	582	cnrH_1			RNA polymerase sigma factor CnrH
BHPJCNLP_01098	CDS	1137				hypothetical protein
BHPJCNLP_01099	CDS	3312	susC_7			TonB-dependent receptor SusC
BHPJCNLP_01100	CDS	1527	susD_1			Starch-binding protein SusD
BHPJCNLP_01101	CDS	2037	kojP_1	2.4.1.230		Kojibiose phosphorylase
BHPJCNLP_01102	CDS	897				hypothetical protein
BHPJCNLP_01103	CDS	498				hypothetical protein
BHPJCNLP_01104	CDS	297				hypothetical protein
BHPJCNLP_01105	CDS	123				hypothetical protein
BHPJCNLP_01106	CDS	1890				hypothetical protein
BHPJCNLP_01107	CDS	1566	bicA		COG0659	Bicarbonate transporter BicA
BHPJCNLP_01108	CDS	948		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
BHPJCNLP_01109	CDS	828				hypothetical protein
BHPJCNLP_01110	CDS	1566				hypothetical protein
BHPJCNLP_01111	CDS	972				hypothetical protein
BHPJCNLP_01112	CDS	552				hypothetical protein
BHPJCNLP_01113	tRNA	83				tRNA-Leu(tag)
BHPJCNLP_01114	CDS	342				hypothetical protein
BHPJCNLP_01115	CDS	1038				hypothetical protein
BHPJCNLP_01116	CDS	726				hypothetical protein
BHPJCNLP_01117	CDS	432				hypothetical protein
BHPJCNLP_01118	CDS	288				hypothetical protein
BHPJCNLP_01119	CDS	1365	iolX_1	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
BHPJCNLP_01120	CDS	561				hypothetical protein
BHPJCNLP_01121	CDS	1353				hypothetical protein
BHPJCNLP_01122	CDS	2343		3.2.1.-		Exo-alpha-(1->6)-L-arabinopyranosidase
BHPJCNLP_01123	CDS	558	vsr	3.1.-.-	COG3727	Very short patch repair protein
BHPJCNLP_01124	CDS	243				hypothetical protein
BHPJCNLP_01125	CDS	1296	hpaIIM	2.1.1.37		Modification methylase HpaII
BHPJCNLP_01126	CDS	1212	ecoRIIR	3.1.21.4		Type-2 restriction enzyme EcoRII
BHPJCNLP_01127	CDS	1314	iolG_2	1.1.1.18	COG0673	Inositol 2-dehydrogenase
BHPJCNLP_01128	CDS	957				hypothetical protein
BHPJCNLP_01129	CDS	210				hypothetical protein
BHPJCNLP_01130	CDS	861	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
BHPJCNLP_01131	CDS	225				hypothetical protein
BHPJCNLP_01132	CDS	366				hypothetical protein
BHPJCNLP_01133	CDS	657	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
BHPJCNLP_01134	CDS	1674	rhlE_2	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
BHPJCNLP_01135	CDS	696	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
BHPJCNLP_01136	CDS	480				hypothetical protein
BHPJCNLP_01137	CDS	216				hypothetical protein
BHPJCNLP_01138	CDS	708		1.1.1.325		Sepiapterin reductase
BHPJCNLP_01139	CDS	1167				hypothetical protein
BHPJCNLP_01140	CDS	1170		3.5.4.40	COG0402	Aminodeoxyfutalosine deaminase
BHPJCNLP_01141	CDS	882				hypothetical protein
BHPJCNLP_01142	CDS	1014				hypothetical protein
BHPJCNLP_01143	CDS	852	lpxH_1	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
BHPJCNLP_01144	CDS	1524	lysS	6.1.1.6		Lysine--tRNA ligase
BHPJCNLP_01145	CDS	3399	tolB_2			Protein TolB
BHPJCNLP_01146	CDS	639	gloC_2	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
BHPJCNLP_01147	CDS	1047				hypothetical protein
BHPJCNLP_01148	CDS	786	yafV	3.5.1.3		Omega-amidase YafV
BHPJCNLP_01149	CDS	294				hypothetical protein
BHPJCNLP_01150	CDS	672				hypothetical protein
BHPJCNLP_01151	CDS	504	wecD	2.3.1.210		dTDP-fucosamine acetyltransferase
BHPJCNLP_01152	CDS	585				hypothetical protein
BHPJCNLP_01153	CDS	984	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
BHPJCNLP_01154	CDS	642				hypothetical protein
BHPJCNLP_01155	CDS	456				hypothetical protein
BHPJCNLP_01156	CDS	2007				hypothetical protein
BHPJCNLP_01157	CDS	2079	uvrB			UvrABC system protein B
BHPJCNLP_01158	CDS	426				hypothetical protein
BHPJCNLP_01159	CDS	1719	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
BHPJCNLP_01160	CDS	453				hypothetical protein
BHPJCNLP_01161	CDS	651	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
BHPJCNLP_01162	CDS	1485	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
BHPJCNLP_01163	CDS	597	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
