locus_tag	ftype	length_bp	gene	EC_number	COG	product
MLAOFOFF_00981	CDS	1536				hypothetical protein
MLAOFOFF_00982	CDS	744				hypothetical protein
MLAOFOFF_00983	CDS	888	clcD	3.1.1.45		Carboxymethylenebutenolidase
MLAOFOFF_00984	CDS	663		6.3.3.2		5-formyltetrahydrofolate cyclo-ligase
MLAOFOFF_00985	CDS	390				hypothetical protein
MLAOFOFF_00986	CDS	390				hypothetical protein
MLAOFOFF_00987	CDS	387				hypothetical protein
MLAOFOFF_00988	CDS	663				hypothetical protein
MLAOFOFF_00989	CDS	1989	rpoD		COG0568	RNA polymerase sigma factor RpoD
MLAOFOFF_00990	CDS	1938	dnaG	2.7.7.-	COG0358	DNA primase
MLAOFOFF_00991	CDS	549				hypothetical protein
MLAOFOFF_00992	CDS	2940	soxA_1	1.5.3.1		Sarcosine oxidase subunit alpha
MLAOFOFF_00993	CDS	285	soxD_1	1.5.3.1		Sarcosine oxidase subunit delta
MLAOFOFF_00994	CDS	1251	soxB_1	1.5.3.1		Sarcosine oxidase subunit beta
MLAOFOFF_00995	CDS	1350				hypothetical protein
MLAOFOFF_00996	CDS	411				hypothetical protein
MLAOFOFF_00997	CDS	1890	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MLAOFOFF_00998	CDS	432	ygaU_1		COG1652	putative protein YgaU
MLAOFOFF_00999	CDS	1788		3.6.3.-		Putative multidrug export ATP-binding/permease protein
MLAOFOFF_01000	CDS	477				hypothetical protein
MLAOFOFF_01001	CDS	1269	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
MLAOFOFF_01002	CDS	153				hypothetical protein
MLAOFOFF_01003	tRNA	75				tRNA-Thr(ggt)
MLAOFOFF_01004	CDS	759	hpcH_2	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
MLAOFOFF_01005	CDS	801	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
MLAOFOFF_01006	CDS	861	yisK		COG0179	putative protein YisK
MLAOFOFF_01007	CDS	1401	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
MLAOFOFF_01008	CDS	981	bphC	1.13.11.39		Manganese-dependent 2,3-dihydroxybiphenyl 1,2-dioxygenase
MLAOFOFF_01009	CDS	1512	amnC	1.2.1.32		2-aminomuconic 6-semialdehyde dehydrogenase
MLAOFOFF_01010	CDS	390	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
MLAOFOFF_01011	CDS	468				hypothetical protein
MLAOFOFF_01012	CDS	483	slyA			Transcriptional regulator SlyA
MLAOFOFF_01013	CDS	207				hypothetical protein
MLAOFOFF_01014	CDS	1557	otcC	1.14.13.38		Anhydrotetracycline monooxygenase
MLAOFOFF_01015	CDS	951	blm	3.5.2.6		Metallo-beta-lactamase type 2
MLAOFOFF_01016	CDS	1242				hypothetical protein
MLAOFOFF_01017	CDS	1362	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
MLAOFOFF_01018	CDS	444	yusO			putative HTH-type transcriptional regulator YusO
MLAOFOFF_01019	CDS	615	nagL	5.2.1.4		Maleylpyruvate isomerase
MLAOFOFF_01020	CDS	1239				hypothetical protein
MLAOFOFF_01021	CDS	936	thrB_1	2.7.1.39	COG2334	Homoserine kinase
MLAOFOFF_01022	CDS	1296	dgdA_1	4.1.1.64		2,2-dialkylglycine decarboxylase
MLAOFOFF_01023	CDS	1488	puuC_2	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
MLAOFOFF_01024	CDS	1503				hypothetical protein
MLAOFOFF_01025	CDS	549				hypothetical protein
MLAOFOFF_01026	CDS	948				hypothetical protein
MLAOFOFF_01027	CDS	786	iclR_2		COG1414	Transcriptional repressor IclR
MLAOFOFF_01028	CDS	1353	spuC_1	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
MLAOFOFF_01029	CDS	852	rbn_1	3.1.-.-	COG1234	Ribonuclease BN
MLAOFOFF_01030	CDS	2241	iorB_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
MLAOFOFF_01031	CDS	465	iorA	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
MLAOFOFF_01032	CDS	873	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
MLAOFOFF_01033	CDS	771				hypothetical protein
MLAOFOFF_01034	CDS	462				hypothetical protein
MLAOFOFF_01035	CDS	618				hypothetical protein
MLAOFOFF_01036	CDS	468				hypothetical protein
MLAOFOFF_01037	CDS	303				hypothetical protein
MLAOFOFF_01038	CDS	1200				hypothetical protein
MLAOFOFF_01039	CDS	2742	radD_1	3.6.4.12	COG1061	Putative DNA repair helicase RadD
MLAOFOFF_01040	CDS	3441				hypothetical protein
MLAOFOFF_01041	CDS	969				hypothetical protein
MLAOFOFF_01042	CDS	729				hypothetical protein
MLAOFOFF_01043	CDS	360				hypothetical protein
MLAOFOFF_01044	CDS	423	fitB	3.1.-.-		Toxin FitB
MLAOFOFF_01045	CDS	243				hypothetical protein
MLAOFOFF_01046	CDS	414				hypothetical protein
MLAOFOFF_01047	CDS	522				hypothetical protein
MLAOFOFF_01048	CDS	273				hypothetical protein
MLAOFOFF_01049	CDS	237				hypothetical protein
MLAOFOFF_01050	CDS	1113	xerD_1		COG4974	Tyrosine recombinase XerD
MLAOFOFF_01051	tRNA	76				tRNA-Phe(gaa)
MLAOFOFF_01052	CDS	177	yacG		COG3024	DNA gyrase inhibitor YacG
MLAOFOFF_01053	CDS	1044	rng	3.1.26.-	COG1530	Ribonuclease G
MLAOFOFF_01054	CDS	579	yhdE		COG0424	Maf-like protein YhdE
MLAOFOFF_01055	CDS	219	infA			Translation initiation factor IF-1
MLAOFOFF_01056	CDS	396				hypothetical protein
MLAOFOFF_01057	CDS	390				hypothetical protein
MLAOFOFF_01058	CDS	480				hypothetical protein
MLAOFOFF_01059	CDS	1308	hisD	1.1.1.23		Histidinol dehydrogenase
MLAOFOFF_01060	CDS	933	dmlR_1			HTH-type transcriptional regulator DmlR
MLAOFOFF_01061	CDS	1236				hypothetical protein
MLAOFOFF_01062	CDS	978	mro	5.1.3.3	COG2017	Aldose 1-epimerase
MLAOFOFF_01063	CDS	918				hypothetical protein
MLAOFOFF_01064	CDS	477				hypothetical protein
MLAOFOFF_01065	CDS	420				hypothetical protein
MLAOFOFF_01066	CDS	645	csgA			C-factor
MLAOFOFF_01067	CDS	1263		2.7.2.4	COG0527	Aspartate kinase
MLAOFOFF_01068	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
MLAOFOFF_01069	CDS	783				hypothetical protein
MLAOFOFF_01070	CDS	498				hypothetical protein
MLAOFOFF_01071	CDS	585				hypothetical protein
MLAOFOFF_01072	tRNA	74				tRNA-Gly(tcc)
MLAOFOFF_01073	CDS	996	dgcQ	2.7.7.65		putative diguanylate cyclase DgcQ
MLAOFOFF_01074	CDS	573				hypothetical protein
MLAOFOFF_01075	CDS	1554	mtgB_4	2.1.1.-	COG5598	Glycine betaine methyltransferase
MLAOFOFF_01076	CDS	723	gph_1	3.1.3.18	COG0546	Phosphoglycolate phosphatase
MLAOFOFF_01077	CDS	279				hypothetical protein
MLAOFOFF_01078	CDS	1383	pleD			Response regulator PleD
MLAOFOFF_01079	CDS	144				hypothetical protein
MLAOFOFF_01080	CDS	330				hypothetical protein
MLAOFOFF_01081	CDS	777				hypothetical protein
MLAOFOFF_01082	CDS	972				hypothetical protein
MLAOFOFF_01083	CDS	1800	lepA	3.6.5.-		Elongation factor 4
MLAOFOFF_01084	CDS	624	betI_1		COG1309	HTH-type transcriptional regulator BetI
MLAOFOFF_01085	CDS	933	opuAC_1		COG2113	Glycine betaine-binding protein OpuAC
MLAOFOFF_01086	CDS	1014	adh	1.1.1.1		Alcohol dehydrogenase
MLAOFOFF_01087	CDS	279	acyP	3.6.1.7	COG1254	Acylphosphatase
MLAOFOFF_01088	CDS	537				hypothetical protein
MLAOFOFF_01089	CDS	456	lrp_1		COG1522	Leucine-responsive regulatory protein
MLAOFOFF_01090	CDS	1050	ldh_2	1.4.1.9		Leucine dehydrogenase
MLAOFOFF_01091	CDS	303				hypothetical protein
MLAOFOFF_01092	CDS	747	cobB_1	3.5.1.-	COG0846	NAD-dependent protein deacylase
MLAOFOFF_01093	CDS	618		1.14.11.-	COG3128	PKHD-type hydroxylase
MLAOFOFF_01094	CDS	114				hypothetical protein
MLAOFOFF_01095	CDS	285	rpmB		COG0227	50S ribosomal protein L28
MLAOFOFF_01096	CDS	933	gcvA_3			Glycine cleavage system transcriptional activator
MLAOFOFF_01097	CDS	210				hypothetical protein
MLAOFOFF_01098	CDS	612		4.2.1.84		Low-molecular weight cobalt-containing nitrile hydratase subunit alpha
MLAOFOFF_01099	CDS	675	nthB	4.2.1.84		Nitrile hydratase subunit beta
MLAOFOFF_01100	CDS	312				hypothetical protein
MLAOFOFF_01101	CDS	978		3.6.-.-	COG1703	putative GTPase
MLAOFOFF_01102	CDS	2430	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
MLAOFOFF_01103	CDS	498				hypothetical protein
MLAOFOFF_01104	CDS	927	argF_1	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
MLAOFOFF_01105	CDS	1185	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
MLAOFOFF_01106	CDS	597				hypothetical protein
MLAOFOFF_01107	CDS	2604	cya_2			Bifunctional hemolysin/adenylate cyclase
MLAOFOFF_01108	CDS	927	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
MLAOFOFF_01109	CDS	762	yadH		COG0842	Inner membrane transport permease YadH
MLAOFOFF_01110	CDS	210				hypothetical protein
MLAOFOFF_01111	CDS	1887	lapB_1			Lipopolysaccharide assembly protein B
MLAOFOFF_01112	CDS	1371	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
MLAOFOFF_01113	CDS	309				hypothetical protein
MLAOFOFF_01114	CDS	363	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
MLAOFOFF_01115	CDS	285				hypothetical protein
MLAOFOFF_01116	CDS	738	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
MLAOFOFF_01117	CDS	246				hypothetical protein
MLAOFOFF_01118	CDS	249				hypothetical protein
MLAOFOFF_01119	CDS	1101		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
MLAOFOFF_01120	CDS	606	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
MLAOFOFF_01121	CDS	702				hypothetical protein
MLAOFOFF_01122	CDS	291				hypothetical protein
MLAOFOFF_01123	CDS	405				hypothetical protein
MLAOFOFF_01124	CDS	702	phoP_2			Virulence transcriptional regulatory protein PhoP
MLAOFOFF_01125	CDS	717				hypothetical protein
MLAOFOFF_01126	CDS	129				hypothetical protein
MLAOFOFF_01127	CDS	1920	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
MLAOFOFF_01128	CDS	3342	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
MLAOFOFF_01129	CDS	633	nicB	1.14.13.163		6-hydroxy-3-succinoylpyridine 3-monooxygenase HspA
MLAOFOFF_01130	CDS	597				hypothetical protein
MLAOFOFF_01131	CDS	474				hypothetical protein
MLAOFOFF_01132	CDS	222				hypothetical protein
MLAOFOFF_01133	CDS	459				hypothetical protein
MLAOFOFF_01134	CDS	600	tdk	2.7.1.21	COG1435	Thymidine kinase
MLAOFOFF_01135	CDS	336	csaA		COG0073	putative chaperone CsaA
MLAOFOFF_01136	CDS	813	proC_2	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
MLAOFOFF_01137	CDS	504				hypothetical protein
MLAOFOFF_01138	CDS	1455	betB	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
MLAOFOFF_01139	CDS	255				hypothetical protein
MLAOFOFF_01140	CDS	876	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
MLAOFOFF_01141	CDS	1074				hypothetical protein
MLAOFOFF_01142	CDS	756	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
MLAOFOFF_01143	CDS	108				hypothetical protein
MLAOFOFF_01144	CDS	813				hypothetical protein
MLAOFOFF_01145	CDS	501	lrp_2		COG1522	Leucine-responsive regulatory protein
MLAOFOFF_01146	CDS	864	perR_3			HTH-type transcriptional regulator PerR
MLAOFOFF_01147	CDS	1140		1.14.11.1		Gamma-butyrobetaine dioxygenase
MLAOFOFF_01148	CDS	585				hypothetical protein
MLAOFOFF_01149	CDS	981	trxB_2	1.8.1.9	COG0492	Thioredoxin reductase
MLAOFOFF_01150	CDS	1707	sat/cysC		COG0529	putative bifunctional SAT/APS kinase
MLAOFOFF_01151	CDS	354				hypothetical protein
MLAOFOFF_01152	CDS	228				hypothetical protein
MLAOFOFF_01153	CDS	480	ibpA_2		COG0071	Small heat shock protein IbpA
MLAOFOFF_01154	CDS	219				hypothetical protein
MLAOFOFF_01155	CDS	486	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
MLAOFOFF_01156	CDS	1074	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
MLAOFOFF_01157	CDS	744				hypothetical protein
MLAOFOFF_01158	CDS	513				hypothetical protein
MLAOFOFF_01159	CDS	495	greA_1		COG0782	Transcription elongation factor GreA
MLAOFOFF_01160	CDS	258				hypothetical protein
MLAOFOFF_01161	CDS	1086				hypothetical protein
MLAOFOFF_01162	CDS	1647	groL		COG0459	60 kDa chaperonin
MLAOFOFF_01163	CDS	288	groS1		COG0234	10 kDa chaperonin 1
MLAOFOFF_01164	CDS	1002				hypothetical protein
MLAOFOFF_01165	CDS	1452		3.1.4.-		Multifunctional alkaline phosphatase superfamily protein
MLAOFOFF_01166	CDS	918	ppaC	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
MLAOFOFF_01167	CDS	882	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
MLAOFOFF_01168	CDS	447	phaJ	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
MLAOFOFF_01169	CDS	927	ribF		COG0196	Riboflavin biosynthesis protein RibF
MLAOFOFF_01170	CDS	465				hypothetical protein
MLAOFOFF_01171	CDS	1059	ltaE_2	4.1.2.48		Low specificity L-threonine aldolase
MLAOFOFF_01172	CDS	585	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
MLAOFOFF_01173	CDS	639	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
MLAOFOFF_01174	CDS	915	glsA	3.5.1.2	COG2066	Thermolabile glutaminase
MLAOFOFF_01175	CDS	384				hypothetical protein
MLAOFOFF_01176	CDS	720	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
MLAOFOFF_01177	CDS	801				hypothetical protein
MLAOFOFF_01178	CDS	624	udg_1	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
MLAOFOFF_01179	CDS	1254	nhaA_1		COG3004	Na(+)/H(+) antiporter NhaA
MLAOFOFF_01180	CDS	654	kpsT			Polysialic acid transport ATP-binding protein KpsT
MLAOFOFF_01181	CDS	1611				hypothetical protein
MLAOFOFF_01182	CDS	843	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
MLAOFOFF_01183	CDS	1134			COG2081	putative protein
MLAOFOFF_01184	tRNA	75				tRNA-Gln(ttg)
MLAOFOFF_01185	CDS	1650	hin_2		COG1961	DNA-invertase hin
MLAOFOFF_01186	CDS	474				hypothetical protein
MLAOFOFF_01187	CDS	861				hypothetical protein
MLAOFOFF_01188	CDS	297				hypothetical protein
MLAOFOFF_01189	CDS	2220				hypothetical protein
MLAOFOFF_01190	CDS	699	cas5d	3.1.-.-		CRISPR pre-crRNA endoribonuclease Cas5d
MLAOFOFF_01191	CDS	1737				hypothetical protein
MLAOFOFF_01192	CDS	957				hypothetical protein
MLAOFOFF_01193	CDS	648	cas4-cas1	3.1.-.-	COG1518	CRISPR-associated exonuclease Cas4/endonuclease Cas1 fusion
MLAOFOFF_01194	CDS	1035	cas1	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
MLAOFOFF_01195	CDS	291	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
	repeat_region	2044				
MLAOFOFF_01196	CDS	864				hypothetical protein
MLAOFOFF_01197	CDS	1350	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
MLAOFOFF_01198	CDS	726				hypothetical protein
MLAOFOFF_01199	CDS	1560	clsC	2.7.8.-	COG1502	Cardiolipin synthase C
MLAOFOFF_01200	CDS	3543	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
MLAOFOFF_01201	CDS	540				hypothetical protein
MLAOFOFF_01202	CDS	351			COG0640	HTH-type transcriptional regulator
MLAOFOFF_01203	CDS	477				hypothetical protein
MLAOFOFF_01204	CDS	480				hypothetical protein
MLAOFOFF_01205	CDS	288				hypothetical protein
MLAOFOFF_01206	CDS	819				hypothetical protein
MLAOFOFF_01207	CDS	1368	hcrC	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit gamma
MLAOFOFF_01208	CDS	2316	xdhA	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
MLAOFOFF_01209	CDS	969				hypothetical protein
MLAOFOFF_01210	CDS	1539	mglA_2	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
MLAOFOFF_01211	CDS	1083				hypothetical protein
MLAOFOFF_01212	CDS	933				hypothetical protein
MLAOFOFF_01213	CDS	1086				Purine-binding protein
MLAOFOFF_01214	CDS	690				hypothetical protein
MLAOFOFF_01215	CDS	879	fieF		COG0053	Ferrous-iron efflux pump FieF
MLAOFOFF_01216	CDS	555				hypothetical protein
MLAOFOFF_01217	CDS	987		1.1.1.-		Putative 2-hydroxyacid dehydrogenase
MLAOFOFF_01218	CDS	510				hypothetical protein
MLAOFOFF_01219	CDS	975	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
MLAOFOFF_01220	CDS	711	nanR			Transcriptional regulator NanR
MLAOFOFF_01221	CDS	1014	draG	3.2.2.24	COG1397	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
MLAOFOFF_01222	CDS	942	scrK_1	2.7.1.4	COG0524	Fructokinase
MLAOFOFF_01223	CDS	1032	potD_4		COG0687	Spermidine/putrescine-binding periplasmic protein
MLAOFOFF_01224	CDS	864	potB_4		COG1176	Spermidine/putrescine transport system permease protein PotB
MLAOFOFF_01225	CDS	786	ydcV_5			Inner membrane ABC transporter permease protein YdcV
MLAOFOFF_01226	CDS	1035	potA_4	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MLAOFOFF_01227	CDS	678				hypothetical protein
MLAOFOFF_01228	CDS	906	yijE			putative cystine transporter YijE
MLAOFOFF_01229	CDS	1161	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
MLAOFOFF_01230	CDS	1185	doeA	3.5.4.44	COG0006	Ectoine hydrolase
MLAOFOFF_01231	CDS	846			COG0834	putative amino-acid ABC transporter-binding protein
MLAOFOFF_01232	CDS	666	tcyB_1		COG0765	L-cystine transport system permease protein TcyB
MLAOFOFF_01233	CDS	669	tcyB_2		COG0765	L-cystine transport system permease protein TcyB
MLAOFOFF_01234	CDS	813	glnQ_2	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
MLAOFOFF_01235	CDS	1005	tdcB_1	4.3.1.19		L-threonine dehydratase catabolic TdcB
MLAOFOFF_01236	CDS	987	arcB_2	1.5.1.49		Delta(1)-pyrroline-2-carboxylate reductase
MLAOFOFF_01237	CDS	1374	spuC_2	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
MLAOFOFF_01238	CDS	1077				hypothetical protein
MLAOFOFF_01239	CDS	207	slyX			Protein SlyX
MLAOFOFF_01240	CDS	1491	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
MLAOFOFF_01241	CDS	1089	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
MLAOFOFF_01242	CDS	708	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
MLAOFOFF_01243	CDS	432				hypothetical protein
MLAOFOFF_01244	CDS	2307	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
MLAOFOFF_01245	CDS	1380	fucK	2.7.1.51	COG1070	L-fuculokinase
MLAOFOFF_01246	CDS	315	rhaM	5.1.3.32		L-rhamnose mutarotase
MLAOFOFF_01247	CDS	987	lsrD_1			Autoinducer 2 import system permease protein LsrD
MLAOFOFF_01248	CDS	981	rbsC_4		COG1172	Ribose import permease protein RbsC
MLAOFOFF_01249	CDS	1539	rbsA_2	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
MLAOFOFF_01250	CDS	1002	lsrB			Autoinducer 2-binding protein LsrB
MLAOFOFF_01251	CDS	807	ulaR		COG1349	HTH-type transcriptional regulator UlaR
MLAOFOFF_01252	CDS	2103	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
MLAOFOFF_01253	CDS	1245	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
MLAOFOFF_01254	CDS	3360			COG1305	putative protein
MLAOFOFF_01255	CDS	2418			COG2307	putative protein
MLAOFOFF_01256	CDS	894			COG1305	putative protein
MLAOFOFF_01257	CDS	552	ytlP	3.1.4.-		RNA 2',3'-cyclic phosphodiesterase
MLAOFOFF_01258	CDS	1191				hypothetical protein
MLAOFOFF_01259	CDS	1023	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
MLAOFOFF_01260	CDS	477	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
MLAOFOFF_01261	CDS	420				hypothetical protein
MLAOFOFF_01262	CDS	648	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
MLAOFOFF_01263	CDS	381				hypothetical protein
MLAOFOFF_01264	CDS	1386	pepA_1	3.4.11.1		putative cytosol aminopeptidase
MLAOFOFF_01265	CDS	825	ykfC	3.4.14.13	COG0791	Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
MLAOFOFF_01266	CDS	378				hypothetical protein
MLAOFOFF_01267	CDS	309				hypothetical protein
MLAOFOFF_01268	CDS	1131	flhA_1	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
MLAOFOFF_01269	CDS	708				hypothetical protein
MLAOFOFF_01270	CDS	759				hypothetical protein
MLAOFOFF_01271	CDS	1767				hypothetical protein
MLAOFOFF_01272	CDS	639	betI_2			HTH-type transcriptional regulator BetI
MLAOFOFF_01273	CDS	183				hypothetical protein
MLAOFOFF_01274	CDS	978				hypothetical protein
MLAOFOFF_01275	CDS	696		1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
MLAOFOFF_01276	CDS	930				hypothetical protein
MLAOFOFF_01277	CDS	834	fghA	3.1.2.12	COG0627	S-formylglutathione hydrolase
MLAOFOFF_01278	CDS	1428	sthA	1.6.1.1	COG1249	putative soluble pyridine nucleotide transhydrogenase
MLAOFOFF_01279	CDS	456				hypothetical protein
MLAOFOFF_01280	CDS	621	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
MLAOFOFF_01281	CDS	915		1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
MLAOFOFF_01282	CDS	1239				hypothetical protein
MLAOFOFF_01283	CDS	1089	zapE		COG1485	Cell division protein ZapE
MLAOFOFF_01284	CDS	1032	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
MLAOFOFF_01285	CDS	1272	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
MLAOFOFF_01286	CDS	906	accD	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
MLAOFOFF_01287	CDS	903				hypothetical protein
MLAOFOFF_01288	CDS	1734	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
MLAOFOFF_01289	CDS	657				hypothetical protein
MLAOFOFF_01290	CDS	765				hypothetical protein
MLAOFOFF_01291	CDS	402				hypothetical protein
MLAOFOFF_01292	CDS	2019	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
MLAOFOFF_01293	CDS	906	pgrR_2			HTH-type transcriptional regulator PgrR
MLAOFOFF_01294	CDS	930	arfA_1			Peptidoglycan-binding protein ArfA
MLAOFOFF_01295	CDS	627				hypothetical protein
MLAOFOFF_01296	CDS	708	wecD	2.3.1.210		dTDP-fucosamine acetyltransferase
MLAOFOFF_01297	CDS	723	pncC_1	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
MLAOFOFF_01298	CDS	807	map	3.4.11.18	COG0024	Methionine aminopeptidase
MLAOFOFF_01299	CDS	564	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
MLAOFOFF_01300	CDS	1206	thcD	1.18.1.-		Rhodocoxin reductase
MLAOFOFF_01301	CDS	489	garA	1.11.1.17		Glutathione amide-dependent peroxidase
MLAOFOFF_01302	CDS	846	mscS		COG0668	Small-conductance mechanosensitive channel
MLAOFOFF_01303	CDS	369	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
MLAOFOFF_01304	CDS	618	ligF_2			Protein LigF
MLAOFOFF_01305	CDS	1179				hypothetical protein
MLAOFOFF_01306	CDS	768	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
MLAOFOFF_01307	CDS	465				hypothetical protein
MLAOFOFF_01308	CDS	1314	prsE			Type I secretion system membrane fusion protein PrsE
MLAOFOFF_01309	CDS	1728	prsD			Type I secretion system ATP-binding protein PrsD
MLAOFOFF_01310	CDS	759	mlaA		COG2853	putative phospholipid-binding lipoprotein MlaA
MLAOFOFF_01311	CDS	606	mlaC		COG2854	putative phospholipid-binding protein MlaC
MLAOFOFF_01312	CDS	2250	mrcB		COG0744	Penicillin-binding protein 1B
MLAOFOFF_01313	CDS	339	glnB_1		COG0347	Nitrogen regulatory protein P-II
MLAOFOFF_01314	CDS	1404	amtB			Ammonia channel
MLAOFOFF_01315	CDS	1179	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
MLAOFOFF_01316	CDS	852	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
MLAOFOFF_01317	CDS	471	smpB			SsrA-binding protein
MLAOFOFF_01318	CDS	681				hypothetical protein
MLAOFOFF_01319	CDS	1653	nfdA_1	3.5.1.91		N-substituted formamide deformylase
MLAOFOFF_01320	CDS	876	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
MLAOFOFF_01321	CDS	1977	slt_1	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
MLAOFOFF_01322	CDS	879	ribN_2			Riboflavin transporter
MLAOFOFF_01323	CDS	687	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
MLAOFOFF_01324	CDS	1050	thiO	1.4.3.19		Glycine oxidase
MLAOFOFF_01325	CDS	942	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
MLAOFOFF_01326	CDS	1692	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
MLAOFOFF_01327	CDS	1062				hypothetical protein
MLAOFOFF_01328	CDS	477				hypothetical protein
