locus_tag	ftype	length_bp	gene	EC_number	COG	product
HAAEGAJD_00833	CDS	2952	arcB_2	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
HAAEGAJD_00834	CDS	1002				hypothetical protein
HAAEGAJD_00835	CDS	1158	czcB_1			Cobalt-zinc-cadmium resistance protein CzcB
HAAEGAJD_00836	CDS	1197				hypothetical protein
HAAEGAJD_00837	CDS	3153	czcA_1			Cobalt-zinc-cadmium resistance protein CzcA
HAAEGAJD_00838	CDS	288				hypothetical protein
HAAEGAJD_00839	CDS	1545	todS	2.7.13.3		Sensor histidine kinase TodS
HAAEGAJD_00840	CDS	6573	luxQ_2	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
HAAEGAJD_00841	CDS	4731	nifL	2.7.13.3		Nitrogen fixation regulatory protein
HAAEGAJD_00842	CDS	3294	cheR	2.1.1.80		Chemotaxis protein methyltransferase
HAAEGAJD_00843	CDS	3390	fixL_2	2.7.13.3		Sensor protein FixL
HAAEGAJD_00844	CDS	1131	yhhW_1	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
HAAEGAJD_00845	CDS	252				hypothetical protein
HAAEGAJD_00846	CDS	1311	arlS_1	2.7.13.3	COG0642	Signal transduction histidine-protein kinase ArlS
HAAEGAJD_00847	CDS	693	walR_2		COG0745	Transcriptional regulatory protein WalR
HAAEGAJD_00848	CDS	1266				hypothetical protein
HAAEGAJD_00849	CDS	1815	glcA	3.2.1.39		Glucan endo-1,3-beta-glucosidase A1
HAAEGAJD_00850	CDS	1140				hypothetical protein
HAAEGAJD_00851	CDS	1014				hypothetical protein
HAAEGAJD_00852	CDS	1713				hypothetical protein
HAAEGAJD_00853	CDS	1908				hypothetical protein
HAAEGAJD_00854	CDS	2895				hypothetical protein
HAAEGAJD_00855	CDS	2748	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
HAAEGAJD_00856	CDS	1938	srrB	2.7.13.3		Sensor protein SrrB
HAAEGAJD_00857	CDS	645	ntcA_1			Global nitrogen regulator
HAAEGAJD_00858	CDS	1767	yheI_2	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
HAAEGAJD_00859	CDS	825				hypothetical protein
HAAEGAJD_00860	CDS	312				hypothetical protein
HAAEGAJD_00861	CDS	228				hypothetical protein
HAAEGAJD_00862	CDS	1104	oatA_1	2.3.1.-		O-acetyltransferase OatA
HAAEGAJD_00863	CDS	375				hypothetical protein
HAAEGAJD_00864	CDS	399				hypothetical protein
HAAEGAJD_00865	CDS	417				hypothetical protein
HAAEGAJD_00866	CDS	630	ypmQ_2		COG1999	SCO1 protein 
HAAEGAJD_00867	CDS	372	cycA		COG2010	Cytochrome c-552
HAAEGAJD_00868	CDS	696	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
HAAEGAJD_00869	CDS	834	bepA_4	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
HAAEGAJD_00870	CDS	1920	phoR_2	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
HAAEGAJD_00871	CDS	1365		3.4.11.10		Bacterial leucyl aminopeptidase
HAAEGAJD_00872	CDS	3024	infB			Translation initiation factor IF-2
HAAEGAJD_00873	CDS	1239	nusA		COG0195	Transcription termination/antitermination protein NusA
HAAEGAJD_00874	CDS	465	rimP		COG0779	Ribosome maturation factor RimP
HAAEGAJD_00875	CDS	906				hypothetical protein
HAAEGAJD_00876	CDS	1248	menJ	1.3.99.38	COG0644	Menaquinone reductase
HAAEGAJD_00877	CDS	591				hypothetical protein
HAAEGAJD_00878	CDS	492				hypothetical protein
HAAEGAJD_00879	CDS	2034	ftsH3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 3
HAAEGAJD_00880	CDS	675				hypothetical protein
HAAEGAJD_00881	CDS	768	lpxH_1	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
HAAEGAJD_00882	CDS	822				hypothetical protein
HAAEGAJD_00883	CDS	1074	prfA		COG0216	Peptide chain release factor 1
HAAEGAJD_00884	CDS	573				hypothetical protein
HAAEGAJD_00885	CDS	990				hypothetical protein
HAAEGAJD_00886	CDS	828	lpxH_2	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
HAAEGAJD_00887	CDS	2220	can_2	4.2.1.1	COG0288	Carbonic anhydrase 2
HAAEGAJD_00888	CDS	2730				hypothetical protein
HAAEGAJD_00889	CDS	834	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
HAAEGAJD_00890	CDS	612				hypothetical protein
HAAEGAJD_00891	CDS	393	apaG		COG2967	Protein ApaG
HAAEGAJD_00892	CDS	342				hypothetical protein
HAAEGAJD_00893	CDS	585	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
HAAEGAJD_00894	CDS	7161				hypothetical protein
HAAEGAJD_00895	CDS	645		2.1.1.-	COG4122	Putative O-methyltransferase/MSMEI_4947
HAAEGAJD_00896	CDS	1713	clcB		COG0038	Voltage-gated ClC-type chloride channel ClcB
HAAEGAJD_00897	CDS	918	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
HAAEGAJD_00898	CDS	1035	ykfB	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
HAAEGAJD_00899	CDS	3234	luxQ_3	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
HAAEGAJD_00900	CDS	594				hypothetical protein
HAAEGAJD_00901	CDS	1650	rocA	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
HAAEGAJD_00902	CDS	1749				hypothetical protein
HAAEGAJD_00903	CDS	534				hypothetical protein
HAAEGAJD_00904	CDS	456	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
HAAEGAJD_00905	CDS	822				hypothetical protein
HAAEGAJD_00906	CDS	2439				hypothetical protein
HAAEGAJD_00907	tRNA	76				tRNA-Val(tac)
HAAEGAJD_00908	CDS	195				hypothetical protein
HAAEGAJD_00909	CDS	849				hypothetical protein
HAAEGAJD_00910	CDS	1533				hypothetical protein
HAAEGAJD_00911	CDS	798				hypothetical protein
HAAEGAJD_00912	CDS	1293	pkn1_1	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
HAAEGAJD_00913	CDS	1005				hypothetical protein
HAAEGAJD_00914	CDS	756				hypothetical protein
HAAEGAJD_00915	CDS	963				hypothetical protein
HAAEGAJD_00916	CDS	1755				hypothetical protein
HAAEGAJD_00917	CDS	1128	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
HAAEGAJD_00918	CDS	1443	amnC	1.2.1.32		2-aminomuconic 6-semialdehyde dehydrogenase
HAAEGAJD_00919	CDS	1737				hypothetical protein
HAAEGAJD_00920	CDS	1572				hypothetical protein
HAAEGAJD_00921	CDS	1137				hypothetical protein
HAAEGAJD_00922	CDS	6705	prtV_3	3.4.24.-	COG3291	Pre-pro-metalloprotease PrtV
HAAEGAJD_00923	CDS	903	miaA_1	2.5.1.75	COG0324	tRNA dimethylallyltransferase
HAAEGAJD_00924	CDS	759				hypothetical protein
HAAEGAJD_00925	CDS	708	lipB	2.3.1.181	COG0321	Octanoyltransferase
HAAEGAJD_00926	CDS	1143	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
HAAEGAJD_00927	CDS	693				hypothetical protein
HAAEGAJD_00928	CDS	183				hypothetical protein
HAAEGAJD_00929	CDS	909	rmlD_2	1.1.1.133		dTDP-4-dehydrorhamnose reductase
HAAEGAJD_00930	CDS	1380	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
HAAEGAJD_00931	CDS	1323				hypothetical protein
HAAEGAJD_00932	CDS	1257	atoC_1		COG2204	Regulatory protein AtoC
HAAEGAJD_00933	CDS	459	dsbD_2	1.8.1.8		Thiol:disulfide interchange protein DsbD
HAAEGAJD_00934	CDS	1257	pigH	2.3.2.-		4-hydroxy-2,2'-bipyrrole-5-methanol synthase PigH
HAAEGAJD_00935	CDS	1935				hypothetical protein
HAAEGAJD_00936	CDS	795				hypothetical protein
HAAEGAJD_00937	CDS	2511	hppA1	3.6.1.1	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
HAAEGAJD_00938	CDS	750	desVI	2.1.1.234		dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose
HAAEGAJD_00939	CDS	570				hypothetical protein
HAAEGAJD_00940	CDS	723				hypothetical protein
HAAEGAJD_00941	CDS	522				hypothetical protein
HAAEGAJD_00942	CDS	915				hypothetical protein
HAAEGAJD_00943	CDS	336				hypothetical protein
HAAEGAJD_00944	CDS	459				hypothetical protein
HAAEGAJD_00945	CDS	642				hypothetical protein
HAAEGAJD_00946	CDS	729	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
HAAEGAJD_00947	CDS	744	mlaE		COG0767	putative phospholipid ABC transporter permease protein MlaE
HAAEGAJD_00948	CDS	714		1.1.1.325		Sepiapterin reductase
HAAEGAJD_00949	CDS	1953	ispG	1.17.7.1	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)
HAAEGAJD_00950	CDS	1377				hypothetical protein
HAAEGAJD_00951	CDS	546				hypothetical protein
HAAEGAJD_00952	CDS	1095				hypothetical protein
HAAEGAJD_00953	CDS	891				hypothetical protein
HAAEGAJD_00954	CDS	1176	tetA			Tetracycline resistance protein, class C
HAAEGAJD_00955	CDS	2316	hxuC		COG1629	Heme/hemopexin utilization protein C
HAAEGAJD_00956	CDS	1317	gltA_1	2.3.3.16	COG0372	Citrate synthase
HAAEGAJD_00957	CDS	498				hypothetical protein
HAAEGAJD_00958	CDS	2469				hypothetical protein
HAAEGAJD_00959	CDS	351				hypothetical protein
HAAEGAJD_00960	CDS	720				hypothetical protein
HAAEGAJD_00961	CDS	1668				hypothetical protein
HAAEGAJD_00962	CDS	564	sigE_2		COG1595	ECF RNA polymerase sigma factor SigE
HAAEGAJD_00963	CDS	276	groS1		COG0234	10 kDa chaperonin 1
HAAEGAJD_00964	CDS	1635	groL		COG0459	60 kDa chaperonin
HAAEGAJD_00965	CDS	303				hypothetical protein
HAAEGAJD_00966	CDS	339				hypothetical protein
HAAEGAJD_00967	CDS	1533				hypothetical protein
HAAEGAJD_00968	CDS	1299				hypothetical protein
HAAEGAJD_00969	CDS	537				hypothetical protein
HAAEGAJD_00970	CDS	228				hypothetical protein
HAAEGAJD_00971	CDS	1242	ydcP	3.4.-.-	COG0826	putative protease YdcP
HAAEGAJD_00972	CDS	591				hypothetical protein
HAAEGAJD_00973	CDS	993		3.1.1.23		Thermostable monoacylglycerol lipase
HAAEGAJD_00974	CDS	714				hypothetical protein
HAAEGAJD_00975	CDS	1611	pyrG	6.3.4.2		CTP synthase
HAAEGAJD_00976	CDS	1788	rep	3.6.4.12		ATP-dependent DNA helicase Rep
HAAEGAJD_00977	CDS	1065				hypothetical protein
HAAEGAJD_00978	CDS	300				hypothetical protein
HAAEGAJD_00979	CDS	522				hypothetical protein
HAAEGAJD_00980	CDS	621	esiB			Secretory immunoglobulin A-binding protein EsiB
HAAEGAJD_00981	CDS	771				hypothetical protein
HAAEGAJD_00982	CDS	642				hypothetical protein
HAAEGAJD_00983	CDS	783				hypothetical protein
HAAEGAJD_00984	CDS	1461				hypothetical protein
HAAEGAJD_00985	CDS	1086				hypothetical protein
HAAEGAJD_00986	CDS	486	sigV		COG1595	RNA polymerase sigma factor SigV
HAAEGAJD_00987	CDS	489				hypothetical protein
HAAEGAJD_00988	CDS	804				hypothetical protein
HAAEGAJD_00989	CDS	822				hypothetical protein
HAAEGAJD_00990	CDS	567				hypothetical protein
HAAEGAJD_00991	CDS	1257	bepA_5	3.4.-.-		Beta-barrel assembly-enhancing protease
HAAEGAJD_00992	CDS	1311	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
HAAEGAJD_00993	CDS	849	dagK_2	2.7.1.107	COG1597	Diacylglycerol kinase
HAAEGAJD_00994	CDS	183				hypothetical protein
HAAEGAJD_00995	CDS	1842				hypothetical protein
HAAEGAJD_00996	CDS	1770				hypothetical protein
HAAEGAJD_00997	CDS	675				hypothetical protein
HAAEGAJD_00998	CDS	1356	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
HAAEGAJD_00999	CDS	1512				hypothetical protein
HAAEGAJD_01000	CDS	1584				hypothetical protein
HAAEGAJD_01001	CDS	3063	btsS_2	2.7.13.3	COG3275	Sensor histidine kinase BtsS
HAAEGAJD_01002	CDS	744	btsR_2		COG3279	Transcriptional regulatory protein BtsR
HAAEGAJD_01003	CDS	1875		3.6.3.-		Putative multidrug export ATP-binding/permease protein
HAAEGAJD_01004	CDS	1200				hypothetical protein
HAAEGAJD_01005	CDS	1929	dnaG	2.7.7.-	COG0358	DNA primase
HAAEGAJD_01006	CDS	1059	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
HAAEGAJD_01007	CDS	1029	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
HAAEGAJD_01008	CDS	1149	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
HAAEGAJD_01009	CDS	1944	pal_1		COG2885	Peptidoglycan-associated lipoprotein
HAAEGAJD_01010	CDS	2058	pal_2		COG2885	Outer membrane protein P6
HAAEGAJD_01011	CDS	2184	glnA	6.3.1.2		Glutamine synthetase
HAAEGAJD_01012	CDS	1452				hypothetical protein
HAAEGAJD_01013	CDS	621	arsC	3.1.3.48		Protein ArsC
HAAEGAJD_01014	CDS	1041	acr3		COG0798	Arsenical-resistance protein Acr3
HAAEGAJD_01015	CDS	327	cmtR		COG0640	HTH-type transcriptional regulator CmtR
HAAEGAJD_01016	CDS	1845	nplT	3.2.1.135		Neopullulanase
HAAEGAJD_01017	CDS	2268	citB	4.2.1.3	COG1048	Aconitate hydratase A
HAAEGAJD_01018	CDS	2412	btuB_4			Vitamin B12 transporter BtuB
HAAEGAJD_01019	CDS	516				hypothetical protein
HAAEGAJD_01020	CDS	192				hypothetical protein
HAAEGAJD_01021	CDS	1596		3.4.21.-		Thermophilic serine proteinase
HAAEGAJD_01022	CDS	123				hypothetical protein
HAAEGAJD_01023	CDS	1692	sglT_1			Sodium/glucose cotransporter
HAAEGAJD_01024	CDS	1455	norM		COG0534	Multidrug resistance protein NorM
HAAEGAJD_01025	CDS	921				hypothetical protein
HAAEGAJD_01026	CDS	570				hypothetical protein
HAAEGAJD_01027	CDS	813				hypothetical protein
HAAEGAJD_01028	CDS	348				hypothetical protein
HAAEGAJD_01029	CDS	1032	btsS_3	2.7.13.3	COG3275	Sensor histidine kinase BtsS
HAAEGAJD_01030	CDS	726	btsR_3		COG3279	Transcriptional regulatory protein BtsR
HAAEGAJD_01031	CDS	2736	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
HAAEGAJD_01032	CDS	375	cheY_1		COG0784	Chemotaxis protein CheY 
HAAEGAJD_01033	CDS	1842	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
HAAEGAJD_01034	CDS	1332	estD_1	3.1.1.1	COG1073	Esterase EstD
HAAEGAJD_01035	CDS	762	ywqE	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
HAAEGAJD_01036	CDS	978				hypothetical protein
HAAEGAJD_01037	CDS	861	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
HAAEGAJD_01038	CDS	426				hypothetical protein
HAAEGAJD_01039	CDS	549				hypothetical protein
HAAEGAJD_01040	CDS	1020	alkB2	1.14.15.3		Alkane 1-monooxygenase 2
HAAEGAJD_01041	CDS	654	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
HAAEGAJD_01042	CDS	507				hypothetical protein
HAAEGAJD_01043	CDS	507				hypothetical protein
HAAEGAJD_01044	CDS	708	ypbG		COG1408	putative protein YpbG
HAAEGAJD_01045	CDS	942				hypothetical protein
HAAEGAJD_01046	CDS	336				hypothetical protein
HAAEGAJD_01047	CDS	1596	ftsZ_1		COG0206	Cell division protein FtsZ
HAAEGAJD_01048	CDS	1329	ftsA		COG0849	Cell division protein FtsA
HAAEGAJD_01049	CDS	813				hypothetical protein
HAAEGAJD_01050	CDS	1371	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
HAAEGAJD_01051	CDS	1098	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
HAAEGAJD_01052	CDS	1185	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
HAAEGAJD_01053	CDS	1347	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
HAAEGAJD_01054	CDS	1257	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
HAAEGAJD_01055	CDS	1476	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
HAAEGAJD_01056	CDS	2199	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
HAAEGAJD_01057	CDS	399				hypothetical protein
HAAEGAJD_01058	CDS	891	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
HAAEGAJD_01059	CDS	477	mraZ			Transcriptional regulator MraZ
HAAEGAJD_01060	CDS	471				hypothetical protein
HAAEGAJD_01061	CDS	489	cpoB		COG1729	Cell division coordinator CpoB
HAAEGAJD_01062	CDS	360				hypothetical protein
HAAEGAJD_01063	CDS	2415	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
HAAEGAJD_01064	CDS	294				hypothetical protein
HAAEGAJD_01065	CDS	291				hypothetical protein
HAAEGAJD_01066	CDS	1542	rny	3.1.-.-	COG1418	Ribonuclease Y
HAAEGAJD_01067	CDS	1692				hypothetical protein
HAAEGAJD_01068	CDS	786				hypothetical protein
HAAEGAJD_01069	CDS	99				hypothetical protein
HAAEGAJD_01070	CDS	438				hypothetical protein
HAAEGAJD_01071	CDS	312				hypothetical protein
HAAEGAJD_01072	CDS	1680				hypothetical protein
HAAEGAJD_01073	CDS	366				hypothetical protein
HAAEGAJD_01074	CDS	585				hypothetical protein
HAAEGAJD_01075	CDS	393				hypothetical protein
HAAEGAJD_01076	CDS	657				hypothetical protein
HAAEGAJD_01077	CDS	1371				hypothetical protein
HAAEGAJD_01078	CDS	501				hypothetical protein
HAAEGAJD_01079	CDS	390				hypothetical protein
HAAEGAJD_01080	CDS	1755				hypothetical protein
HAAEGAJD_01081	CDS	213				hypothetical protein
HAAEGAJD_01082	CDS	1971	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
HAAEGAJD_01083	CDS	1479	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
HAAEGAJD_01084	CDS	1212	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
HAAEGAJD_01085	CDS	360	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
HAAEGAJD_01086	CDS	1371				hypothetical protein
HAAEGAJD_01087	CDS	612	petJ			Cytochrome c6
HAAEGAJD_01088	CDS	513				hypothetical protein
HAAEGAJD_01089	CDS	1419				hypothetical protein
HAAEGAJD_01090	CDS	3159	qrcC	1.97.-.-	COG0437	Menaquinone reductase, iron-sulfur cluster-binding subunit
HAAEGAJD_01091	CDS	1299	qrcA	1.97.-.-		Menaquinone reductase, multiheme cytochrome c subunit
HAAEGAJD_01092	CDS	1065	ilvK	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase 2
HAAEGAJD_01093	CDS	477				hypothetical protein
HAAEGAJD_01094	CDS	594		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
HAAEGAJD_01095	CDS	1146	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
HAAEGAJD_01096	CDS	657	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
HAAEGAJD_01097	CDS	576				hypothetical protein
HAAEGAJD_01098	CDS	750	tatD	3.1.-.-	COG0084	putative metal-dependent hydrolase TatD
HAAEGAJD_01099	CDS	984	desA1	1.14.19.-		Putative acyl-[acyl-carrier-protein] desaturase DesA1
HAAEGAJD_01100	CDS	2172	phoR_3	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
HAAEGAJD_01101	CDS	297				hypothetical protein
HAAEGAJD_01102	CDS	3381	icmF		COG1703	Fused isobutyryl-CoA mutase
HAAEGAJD_01103	CDS	753				hypothetical protein
HAAEGAJD_01104	CDS	528				hypothetical protein
HAAEGAJD_01105	CDS	1467	tpl_2	4.1.99.2		Tyrosine phenol-lyase
HAAEGAJD_01106	CDS	1704	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
HAAEGAJD_01107	CDS	603	ycgM		COG0179	putative protein YcgM
HAAEGAJD_01108	CDS	1767	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
HAAEGAJD_01109	CDS	453	bcp_1	1.11.1.15	COG1225	Putative peroxiredoxin bcp
HAAEGAJD_01110	CDS	387				hypothetical protein
HAAEGAJD_01111	CDS	1386				hypothetical protein
HAAEGAJD_01112	CDS	210				hypothetical protein
HAAEGAJD_01113	CDS	297				hypothetical protein
HAAEGAJD_01114	CDS	798	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
HAAEGAJD_01115	CDS	432				hypothetical protein
HAAEGAJD_01116	CDS	414				hypothetical protein
HAAEGAJD_01117	CDS	339				hypothetical protein
HAAEGAJD_01118	CDS	3450				hypothetical protein
HAAEGAJD_01119	CDS	3732	zraS	2.7.13.3		Sensor protein ZraS
HAAEGAJD_01120	CDS	969	hldD	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
HAAEGAJD_01121	CDS	426	queD_1	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
HAAEGAJD_01122	CDS	885	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
HAAEGAJD_01123	CDS	390				hypothetical protein
HAAEGAJD_01124	CDS	354				hypothetical protein
HAAEGAJD_01125	CDS	468				hypothetical protein
HAAEGAJD_01126	CDS	1434	htrA			Putative serine protease HtrA
HAAEGAJD_01127	CDS	1137				hypothetical protein
HAAEGAJD_01128	CDS	804	yafV	3.5.1.3		Omega-amidase YafV
HAAEGAJD_01129	CDS	1155	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
HAAEGAJD_01130	CDS	852				hypothetical protein
HAAEGAJD_01131	CDS	1461				hypothetical protein
HAAEGAJD_01132	CDS	1002				hypothetical protein
HAAEGAJD_01133	CDS	3075	prtV_4	3.4.24.-	COG3291	Pre-pro-metalloprotease PrtV
HAAEGAJD_01134	CDS	570	sigE_3			ECF RNA polymerase sigma factor SigE
HAAEGAJD_01135	CDS	1236				hypothetical protein
HAAEGAJD_01136	CDS	1089				hypothetical protein
HAAEGAJD_01137	CDS	1227	icd_1	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
HAAEGAJD_01138	CDS	762	ypdB		COG3279	Transcriptional regulatory protein YpdB
HAAEGAJD_01139	CDS	1041	ypdA_2	2.7.13.3	COG3275	Sensor histidine kinase YpdA
HAAEGAJD_01140	CDS	2370				hypothetical protein
HAAEGAJD_01141	CDS	234	nfuA_1		COG0316	Fe/S biogenesis protein NfuA
HAAEGAJD_01142	CDS	1080	apbC		COG0489	Iron-sulfur cluster carrier protein
HAAEGAJD_01143	CDS	7815				hypothetical protein
HAAEGAJD_01144	CDS	135				hypothetical protein
HAAEGAJD_01145	CDS	3963				hypothetical protein
HAAEGAJD_01146	tRNA	75				tRNA-Pro(tgg)
HAAEGAJD_01147	tRNA	93				tRNA-Ser(gct)
HAAEGAJD_01148	CDS	2622	spoVK		COG0464	Stage V sporulation protein K
HAAEGAJD_01149	CDS	717	walR_3		COG0745	Transcriptional regulatory protein WalR
HAAEGAJD_01150	CDS	2037	torS	2.7.13.3	COG0784	Sensor protein TorS
HAAEGAJD_01151	CDS	933				hypothetical protein
HAAEGAJD_01152	CDS	645	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
HAAEGAJD_01153	CDS	288				hypothetical protein
HAAEGAJD_01154	CDS	657	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
HAAEGAJD_01155	CDS	1278	gdhA_2	1.4.1.3	COG0334	Glutamate dehydrogenase
HAAEGAJD_01156	CDS	813	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
HAAEGAJD_01157	CDS	207				hypothetical protein
HAAEGAJD_01158	CDS	945				hypothetical protein
HAAEGAJD_01159	CDS	996	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
HAAEGAJD_01160	CDS	1338	estD_2	3.1.1.1	COG1073	Esterase EstD
HAAEGAJD_01161	CDS	813				hypothetical protein
HAAEGAJD_01162	CDS	1284	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
HAAEGAJD_01163	CDS	510	dfrA	1.5.1.3	COG0262	Dihydrofolate reductase
HAAEGAJD_01164	CDS	1452	dnaA		COG0593	Chromosomal replication initiator protein DnaA
HAAEGAJD_01165	CDS	972	yfkN_1		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
HAAEGAJD_01166	CDS	765	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
HAAEGAJD_01167	CDS	1551	scpA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
HAAEGAJD_01168	CDS	537				hypothetical protein
HAAEGAJD_01169	CDS	2646	spoIIIE		COG1674	DNA translocase SpoIIIE
HAAEGAJD_01170	CDS	645	lolA			Outer-membrane lipoprotein carrier protein
HAAEGAJD_01171	CDS	438				hypothetical protein
HAAEGAJD_01172	CDS	417				hypothetical protein
HAAEGAJD_01173	CDS	2400	pdhB	1.2.4.1	COG0022	Pyruvate dehydrogenase E1 component subunit beta
HAAEGAJD_01174	CDS	174				hypothetical protein
HAAEGAJD_01175	CDS	252	yefM		COG2161	Antitoxin YefM
HAAEGAJD_01176	CDS	273	yoeB	3.1.-.-	COG4115	Toxin YoeB
HAAEGAJD_01177	CDS	894				hypothetical protein
HAAEGAJD_01178	CDS	546	sigH		COG1595	ECF RNA polymerase sigma factor SigH
HAAEGAJD_01179	CDS	411	queD_2	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
HAAEGAJD_01180	CDS	693	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
HAAEGAJD_01181	CDS	1272	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
HAAEGAJD_01182	CDS	2529	mca	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
HAAEGAJD_01183	CDS	657	tal_2	2.2.1.2	COG0176	Transaldolase
HAAEGAJD_01184	CDS	642			COG0500	putative protein
HAAEGAJD_01185	CDS	615				hypothetical protein
HAAEGAJD_01186	CDS	2547				hypothetical protein
HAAEGAJD_01187	CDS	9276				hypothetical protein
HAAEGAJD_01188	CDS	1650	ettA		COG0488	Energy-dependent translational throttle protein EttA
HAAEGAJD_01189	CDS	276				hypothetical protein
HAAEGAJD_01190	CDS	1023				hypothetical protein
HAAEGAJD_01191	CDS	1125	mnmC_1	1.5.-.-		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
