"bin1"	"bin2"	"ANI1"	"ANI2"	"AF1"	"AF2"	"classf1"	"size1"	"completeness1"	"redundancy1"	"classf2"	"size2"	"completeness2"	"redundancy2"
"126"	"3300026283-bin.31"	"3300026287-bin.6"	99.98	99.98	0.59	0.94	"'c__Betaproteobacteria'"	4707168	99.8412698412698	0.238095238095238	"'c__Betaproteobacteria'"	2946063	68.4034808500753	0.714285714285714
"127"	"3300026283-bin.31"	"3300026288-bin.13"	100	100	1	0.99	"'c__Betaproteobacteria'"	4707168	99.8412698412698	0.238095238095238	"'c__Betaproteobacteria'"	4740729	99.8412698412698	0.238095238095238
"128"	"3300026283-bin.31"	"3300026303-bin.18"	100	100	0.99	1	"'c__Betaproteobacteria'"	4707168	99.8412698412698	0.238095238095238	"'c__Betaproteobacteria'"	4673485	99.3650793650794	0.238095238095238
"129"	"3300026283-bin.4"	"3300026284-bin.15"	99.64	99.64	0.97	0.96	"'f__Xanthomonadaceae'"	2875643	98.9080459770115	0	"'f__Xanthomonadaceae'"	2888150	99.0229885057471	0.344827586206897
"130"	"3300026283-bin.4"	"3300026287-bin.1"	99.97	99.96	0.98	0.97	"'f__Xanthomonadaceae'"	2875643	98.9080459770115	0	"'f__Xanthomonadaceae'"	2902371	99.0229885057471	0
"131"	"3300026283-bin.4"	"3300026288-bin.42"	99.99	99.99	0.89	0.99	"'f__Xanthomonadaceae'"	2875643	98.9080459770115	0	"'f__Xanthomonadaceae'"	2566944	92.816091954023	0.344827586206897
"132"	"3300026283-bin.4"	"3300026299-bin.44"	100	100	0.98	0.98	"'f__Xanthomonadaceae'"	2875643	98.9080459770115	0	"'f__Xanthomonadaceae'"	2861602	99.0229885057471	0
"133"	"3300026283-bin.4"	"3300026302-bin.47"	99.96	99.96	0.99	0.96	"'f__Xanthomonadaceae'"	2875643	98.9080459770115	0	"'f__Xanthomonadaceae'"	2992856	99.0229885057471	0
"134"	"3300026283-bin.8"	"3300026289-bin.21"	99.95	99.95	0.88	0.85	"'f__Rhodobacteraceae'"	3399877	91.3613053613054	1.38888888888889	"'f__Rhodobacteraceae'"	3485322	91.205044955045	1.51515151515152
"135"	"3300026283-bin.8"	"3300026299-bin.26"	99.96	99.96	0.96	0.86	"'f__Rhodobacteraceae'"	3399877	91.3613053613054	1.38888888888889	"'f__Rhodobacteraceae'"	3808849	99.3333333333333	0.151515151515152
"136"	"3300026283-bin.9"	"3300026282-bin.21"	99.98	99.98	0.9	0.78	"'p__Bacteroidetes'"	3428687	83.9737274220033	0	"'p__Bacteroidetes'"	3977724	96.4969896004379	1.47783251231527
"137"	"3300026283-bin.9"	"3300026284-bin.28"	99.99	99.99	0.96	0.78	"'p__Bacteroidetes'"	3428687	83.9737274220033	0	"'p__Bacteroidetes'"	4196130	99.0147783251231	0.492610837438424
"138"	"3300026283-bin.9"	"3300026288-bin.16"	99.99	99.99	0.95	0.79	"'p__Bacteroidetes'"	3428687	83.9737274220033	0	"'p__Bacteroidetes'"	4117668	97.0443349753695	0
"139"	"3300026283-bin.9"	"3300026303-bin.42"	99.99	99.99	0.95	0.79	"'p__Bacteroidetes'"	3428687	83.9737274220033	0	"'p__Bacteroidetes'"	4147469	98.0295566502463	0
"140"	"3300026284-bin.10"	"3300009517-bin.25"	99.92	99.92	0.94	0.69	"'o__Actinomycetales'"	3012830	74.2020592020592	1.62162162162162	"'o__Actinomycetales'"	4139388	98.8648648648649	0.540540540540541
"141"	"3300026284-bin.10"	"3300026282-bin.26"	99.91	99.91	0.94	0.69	"'o__Actinomycetales'"	3012830	74.2020592020592	1.62162162162162	"'o__Actinomycetales'"	4142505	98.9189189189189	0.540540540540541
"142"	"3300026284-bin.10"	"3300026283-bin.20"	99.9	99.9	0.95	0.69	"'o__Actinomycetales'"	3012830	74.2020592020592	1.62162162162162	"'o__Actinomycetales'"	4155238	98.9189189189189	1.08108108108108
"143"	"3300026284-bin.10"	"3300026286-bin.27"	99.92	99.92	0.94	0.69	"'o__Actinomycetales'"	3012830	74.2020592020592	1.62162162162162	"'o__Actinomycetales'"	4129518	98.9189189189189	0.594594594594595
"144"	"3300026284-bin.10"	"3300026289-bin.20"	99.91	99.91	0.93	0.69	"'o__Actinomycetales'"	3012830	74.2020592020592	1.62162162162162	"'o__Actinomycetales'"	4073711	98.9189189189189	0.720720720720721
"145"	"3300026284-bin.10"	"3300026303-bin.41"	99.9	99.9	0.93	0.7	"'o__Actinomycetales'"	3012830	74.2020592020592	1.62162162162162	"'o__Actinomycetales'"	4012819	97.8378378378378	0
"146"	"3300026284-bin.12"	"3300026303-bin.33"	100	100	1	0.93	"'k__Bacteria'"	3550957	75.8620689655172	0	"'f__Xanthomonadaceae'"	3813763	98.8300492610838	0.804597701149425
"147"	"3300026284-bin.13"	"3300009517-bin.30"	99.79	99.79	0.98	0.96	"'o__Flavobacteriales'"	2726169	97.6307189542484	0.898692810457516	"'o__Flavobacteriales'"	2783660	100	0.490196078431373
"148"	"3300026284-bin.13"	"3300026282-bin.17"	99.8	99.8	0.98	0.97	"'o__Flavobacteriales'"	2726169	97.6307189542484	0.898692810457516	"'o__Flavobacteriales'"	2748949	99.2647058823529	0.245098039215686
"149"	"3300026284-bin.13"	"3300026283-bin.26"	99.8	99.8	0.98	0.95	"'o__Flavobacteriales'"	2726169	97.6307189542484	0.898692810457516	"'o__Flavobacteriales'"	2829154	99.5098039215686	0.245098039215686
"150"	"3300026284-bin.13"	"3300026287-bin.36"	99.8	99.8	0.98	0.97	"'o__Flavobacteriales'"	2726169	97.6307189542484	0.898692810457516	"'o__Flavobacteriales'"	2749722	100	0.245098039215686
"151"	"3300026284-bin.13"	"3300026288-bin.5"	99.78	99.78	0.99	0.95	"'o__Flavobacteriales'"	2726169	97.6307189542484	0.898692810457516	"'o__Flavobacteriales'"	2810790	99.5098039215686	0.408496732026144
"152"	"3300026284-bin.13"	"3300026289-bin.45"	99.82	99.82	0.89	0.95	"'o__Flavobacteriales'"	2726169	97.6307189542484	0.898692810457516	"'o__Flavobacteriales'"	2565715	98.5294117647059	0.245098039215686
"153"	"3300026284-bin.13"	"3300026299-bin.13"	99.82	99.82	0.97	0.96	"'o__Flavobacteriales'"	2726169	97.6307189542484	0.898692810457516	"'o__Flavobacteriales'"	2741054	99.0196078431373	0.898692810457516
"154"	"3300026284-bin.13"	"3300026302-bin.9"	99.79	99.79	0.98	0.97	"'o__Flavobacteriales'"	2726169	97.6307189542484	0.898692810457516	"'o__Flavobacteriales'"	2734589	100	0.245098039215686
"155"	"3300026284-bin.13"	"3300026303-bin.37"	99.78	99.78	0.98	0.97	"'o__Flavobacteriales'"	2726169	97.6307189542484	0.898692810457516	"'o__Flavobacteriales'"	2757121	100	0.245098039215686
"156"	"3300026284-bin.14"	"3300026282-bin.19"	99.91	99.91	0.92	0.92	"'o__Rhizobiales'"	3988032	95.0310481867859	1.66211293260474	"'o__Rhizobiales'"	3993307	94.894436164928	2.06284153005464
"157"	"3300026284-bin.14"	"3300026299-bin.25"	99.99	99.99	0.97	0.93	"'o__Rhizobiales'"	3988032	95.0310481867859	1.66211293260474	"'o__Rhizobiales'"	4163543	99.0983606557377	1.33196721311475
"158"	"3300026284-bin.14"	"3300026303-bin.15"	99.99	99.99	0.96	0.93	"'o__Rhizobiales'"	3988032	95.0310481867859	1.66211293260474	"'o__Rhizobiales'"	4114648	98.2786885245902	0.922131147540984
"159"	"3300026284-bin.15"	"3300026287-bin.1"	99.63	99.63	0.95	0.95	"'f__Xanthomonadaceae'"	2888150	99.0229885057471	0.344827586206897	"'f__Xanthomonadaceae'"	2902371	99.0229885057471	0
"160"	"3300026284-bin.28"	"3300026288-bin.16"	100	100	0.98	0.99	"'p__Bacteroidetes'"	4196130	99.0147783251231	0.492610837438424	"'p__Bacteroidetes'"	4117668	97.0443349753695	0
"161"	"3300026284-bin.28"	"3300026303-bin.42"	100	100	0.99	1	"'p__Bacteroidetes'"	4196130	99.0147783251231	0.492610837438424	"'p__Bacteroidetes'"	4147469	98.0295566502463	0
"162"	"3300026284-bin.33"	"3300026282-bin.16"	99.19	99.19	0.62	0.91	"'f__Xanthomonadaceae'"	4098087	99.2266009852217	0.632183908045977	"'f__Xanthomonadaceae'"	2801990	71.5825615954926	0.655172413793103
"163"	"3300026284-bin.33"	"3300026289-bin.39"	99.23	99.23	0.83	0.91	"'f__Xanthomonadaceae'"	4098087	99.2266009852217	0.632183908045977	"'f__Xanthomonadaceae'"	3754779	93.3212917350848	2.17528735632184
"164"	"3300026284-bin.34"	"3300026282-bin.4"	99.64	99.63	0.97	0.86	"'c__Betaproteobacteria'"	3896500	96.031746031746	6.2962962962963	"'c__Betaproteobacteria'"	4343859	100	0.504201680672269
"165"	"3300026284-bin.6"	"3300026288-bin.10"	99.25	99.25	0.59	0.94	"'o__Actinomycetales'"	3355964	98.9189189189189	0	"'o__Actinomycetales'"	2097140	67.6705276705277	0.585585585585586
"166"	"3300026284-bin.7"	"3300009517-bin.26"	99.81	99.8	0.88	0.85	"'o__Rhizobiales'"	4873683	97.4358974358974	0.783699059561129	"'o__Rhizobiales'"	5027931	88.2525520456555	2.56008359456635
"167"	"3300026284-bin.9"	"3300026286-bin.30"	99.98	99.98	0.76	0.97	"'c__Betaproteobacteria'"	4755952	99.8412698412698	0.238095238095238	"'c__Betaproteobacteria'"	3709601	87.9074524546661	1.58730158730159
"168"	"3300026284-bin.9"	"3300026287-bin.6"	99.95	99.96	0.59	0.95	"'c__Betaproteobacteria'"	4755952	99.8412698412698	0.238095238095238	"'c__Betaproteobacteria'"	2946063	68.4034808500753	0.714285714285714
"169"	"3300026284-bin.9"	"3300026303-bin.18"	99.97	99.97	0.98	1	"'c__Betaproteobacteria'"	4755952	99.8412698412698	0.238095238095238	"'c__Betaproteobacteria'"	4673485	99.3650793650794	0.238095238095238
"170"	"3300026286-bin.1"	"3300026283-bin.4"	99.42	99.42	0.97	0.92	"'f__Xanthomonadaceae'"	2745507	99.0229885057471	0	"'f__Xanthomonadaceae'"	2875643	98.9080459770115	0
"171"	"3300026286-bin.1"	"3300026284-bin.15"	99.46	99.46	0.97	0.92	"'f__Xanthomonadaceae'"	2745507	99.0229885057471	0	"'f__Xanthomonadaceae'"	2888150	99.0229885057471	0.344827586206897
"172"	"3300026286-bin.1"	"3300026287-bin.1"	99.44	99.44	0.97	0.92	"'f__Xanthomonadaceae'"	2745507	99.0229885057471	0	"'f__Xanthomonadaceae'"	2902371	99.0229885057471	0
"173"	"3300026286-bin.1"	"3300026288-bin.42"	99.48	99.48	0.92	0.97	"'f__Xanthomonadaceae'"	2745507	99.0229885057471	0	"'f__Xanthomonadaceae'"	2566944	92.816091954023	0.344827586206897
"174"	"3300026286-bin.1"	"3300026299-bin.44"	99.43	99.43	0.97	0.92	"'f__Xanthomonadaceae'"	2745507	99.0229885057471	0	"'f__Xanthomonadaceae'"	2861602	99.0229885057471	0
"175"	"3300026286-bin.1"	"3300026302-bin.47"	99.42	99.42	0.97	0.89	"'f__Xanthomonadaceae'"	2745507	99.0229885057471	0	"'f__Xanthomonadaceae'"	2992856	99.0229885057471	0
"176"	"3300026286-bin.16"	"3300009517-bin.47"	99.97	99.97	0.93	0.85	"'f__Rhodobacteraceae'"	3948322	94.6515151515152	1.81818181818182	"'f__Rhodobacteraceae'"	4341736	97.5151515151515	2.07575757575758
"177"	"3300026286-bin.18"	"3300026302-bin.31"	99.98	99.98	0.97	0.93	"'o__Burkholderiales'"	3242642	94.4650948739734	1.43302180685358	"'o__Burkholderiales'"	3411196	99.2565845369584	0.962900028320589
"178"	"3300026286-bin.19"	"3300009517-bin.27"	100	100	0.97	0.98	"'o__Burkholderiales'"	3490759	99.9104361370716	0.934579439252336	"'o__Burkholderiales'"	3484508	99.0654205607477	0.700934579439252
"179"	"3300026286-bin.21"	"3300009517-bin.13"	100	100	0.98	1	"'o__Burkholderiales'"	4501508	99.8442367601246	0.21417445482866	"'o__Burkholderiales'"	4422216	99.8442367601246	0.058411214953271
"180"	"3300026286-bin.21"	"3300026302-bin.18"	100	100	0.98	1	"'o__Burkholderiales'"	4501508	99.8442367601246	0.21417445482866	"'o__Burkholderiales'"	4424497	99.8442367601246	0.058411214953271
"181"	"3300026286-bin.22"	"3300009517-bin.37"	100	100	0.98	0.96	"'k__Bacteria'"	3548436	81.0344827586207	0	"'f__Xanthomonadaceae'"	3615735	99.6059113300493	0.890804597701149
"182"	"3300026286-bin.22"	"3300026283-bin.13"	99.99	99.99	0.98	0.95	"'k__Bacteria'"	3548436	81.0344827586207	0	"'f__Xanthomonadaceae'"	3628147	99.7610837438423	0.890804597701149
"183"	"3300026286-bin.22"	"3300026299-bin.24"	99.98	99.98	0.96	0.93	"'k__Bacteria'"	3548436	81.0344827586207	0	"'f__Xanthomonadaceae'"	3652684	96.0798533363188	2.27011494252874
"184"	"3300026286-bin.22"	"3300026302-bin.46"	100	100	0.98	0.95	"'k__Bacteria'"	3548436	81.0344827586207	0	"'f__Xanthomonadaceae'"	3641589	99.9507389162562	0.890804597701149
"185"	"3300026286-bin.22"	"3300026303-bin.22"	99.97	99.97	0.93	0.94	"'k__Bacteria'"	3548436	81.0344827586207	0	"'f__Xanthomonadaceae'"	3519879	93.7659849728815	1.88192267502612
"186"	"3300026286-bin.24"	"3300026282-bin.15"	100	100	1	0.99	"'o__Actinomycetales'"	3056910	98.018018018018	0.540540540540541	"'o__Actinomycetales'"	3093982	98.018018018018	0.540540540540541
"187"	"3300026286-bin.24"	"3300026283-bin.10"	100	100	1	0.98	"'o__Actinomycetales'"	3056910	98.018018018018	0.540540540540541	"'o__Actinomycetales'"	3100170	98.018018018018	0.540540540540541
"188"	"3300026286-bin.24"	"3300026288-bin.39"	99.99	99.99	0.99	0.99	"'o__Actinomycetales'"	3056910	98.018018018018	0.540540540540541	"'o__Actinomycetales'"	3067318	95.8558558558559	0.585585585585586
"189"	"3300026286-bin.24"	"3300026299-bin.22"	100	100	0.99	0.99	"'o__Actinomycetales'"	3056910	98.018018018018	0.540540540540541	"'o__Actinomycetales'"	3083730	98.018018018018	0.540540540540541
"190"	"3300026286-bin.24"	"3300026303-bin.14"	99.96	99.97	0.52	0.93	"'o__Actinomycetales'"	3056910	98.018018018018	0.540540540540541	"'o__Actinomycetales'"	1700865	48.3796653796654	0
"191"	"3300026286-bin.25"	"3300026282-bin.4"	99.47	99.47	0.94	0.93	"'c__Betaproteobacteria'"	4295075	100	0	"'c__Betaproteobacteria'"	4343859	100	0.504201680672269
"192"	"3300026286-bin.25"	"3300026283-bin.2"	99.98	99.98	0.91	0.98	"'c__Betaproteobacteria'"	4295075	100	0	"'c__Betaproteobacteria'"	3934843	99.3650793650794	0
"193"	"3300026286-bin.25"	"3300026284-bin.34"	99.89	99.89	0.87	0.95	"'c__Betaproteobacteria'"	4295075	100	0	"'c__Betaproteobacteria'"	3896500	96.031746031746	6.2962962962963
"194"	"3300026286-bin.25"	"3300026287-bin.11"	99.52	99.53	0.74	0.94	"'c__Betaproteobacteria'"	4295075	100	0	"'c__Betaproteobacteria'"	3412878	70.9523809523809	0.0280112044817927
"195"	"3300026286-bin.25"	"3300026288-bin.41"	99.62	99.62	0.92	0.95	"'c__Betaproteobacteria'"	4295075	100	0	"'c__Betaproteobacteria'"	4173611	100	0.742296918767507
"196"	"3300026286-bin.25"	"3300026289-bin.9"	99.57	99.58	0.94	0.94	"'c__Betaproteobacteria'"	4295075	100	0	"'c__Betaproteobacteria'"	4293485	99.2857142857143	0.0280112044817927
"197"	"3300026286-bin.25"	"3300026299-bin.9"	99.59	99.59	0.95	0.92	"'c__Betaproteobacteria'"	4295075	100	0	"'c__Betaproteobacteria'"	4437306	100	2.17086834733894
"198"	"3300026286-bin.33"	"3300026302-bin.42"	99.83	99.83	0.95	0.64	"'o__Rhizobiales'"	2387271	68.3210390172415	1.1952288218111	"'o__Rhizobiales'"	3520126	98.2758620689655	0
"199"	"3300026286-bin.36"	"3300009517-bin.36"	99.97	99.97	0.93	0.91	"'k__Bacteria'"	4712587	92.3076923076923	0.56980056980057	"'k__Bacteria'"	4795255	91.1680911680912	0.427350427350427
"200"	"3300026286-bin.36"	"3300026288-bin.17"	100	100	0.99	0.92	"'k__Bacteria'"	4712587	92.3076923076923	0.56980056980057	"'k__Bacteria'"	5081691	97.4358974358974	0.56980056980057
"201"	"3300026286-bin.36"	"3300026302-bin.62"	100	100	1	0.91	"'k__Bacteria'"	4712587	92.3076923076923	0.56980056980057	"'k__Bacteria'"	5174124	97.4358974358974	0.56980056980057
"202"	"3300026286-bin.39"	"3300026288-bin.15"	99.98	99.98	0.94	0.8	"'p__Bacteroidetes'"	3115940	84.3646864686469	2.07920792079208	"'p__Bacteroidetes'"	3667562	96.5346534653465	0.495049504950495
"203"	"3300026286-bin.6"	"3300026282-bin.34"	99.68	99.68	0.94	0.56	"'o__Actinomycetales'"	2367902	68.5206869633099	0.728597449908925	"'o__Actinomycetales'"	4012101	97.1766848816029	0.819672131147541
"204"	"3300026286-bin.8"	"3300009517-bin.7"	99.99	99.99	0.96	0.91	"'o__Actinomycetales'"	2771864	92.9335016835017	0.298438934802571	"'o__Actinomycetales'"	2934589	97.8114478114478	0
"205"	"3300026286-bin.9"	"3300026283-bin.18"	99.85	99.85	0.95	0.69	"'k__Bacteria'"	2307092	79.4726930320151	0.484506077726417	"'k__Bacteria'"	3170547	98.3606557377049	1.36612021857923
"206"	"3300026287-bin.10"	"3300009517-bin.4"	99.86	99.86	0.98	0.98	"'o__Burkholderiales'"	3389433	98.481308411215	0.58411214953271	"'o__Burkholderiales'"	3391324	99.2990654205608	0.992990654205608
"207"	"3300026287-bin.10"	"3300026286-bin.18"	99.89	99.89	0.93	0.97	"'o__Burkholderiales'"	3389433	98.481308411215	0.58411214953271	"'o__Burkholderiales'"	3242642	94.4650948739734	1.43302180685358
"208"	"3300026287-bin.10"	"3300026288-bin.45"	100	100	0.98	0.99	"'o__Burkholderiales'"	3389433	98.481308411215	0.58411214953271	"'o__Burkholderiales'"	3349126	99.7663551401869	0.467289719626168
"209"	"3300026287-bin.10"	"3300026302-bin.31"	99.87	99.87	0.99	0.98	"'o__Burkholderiales'"	3389433	98.481308411215	0.58411214953271	"'o__Burkholderiales'"	3411196	99.2565845369584	0.962900028320589
"210"	"3300026287-bin.11"	"3300026282-bin.4"	99.56	99.55	0.94	0.74	"'c__Betaproteobacteria'"	3412878	70.9523809523809	0.0280112044817927	"'c__Betaproteobacteria'"	4343859	100	0.504201680672269
"211"	"3300026287-bin.11"	"3300026283-bin.2"	99.68	99.67	0.89	0.77	"'c__Betaproteobacteria'"	3412878	70.9523809523809	0.0280112044817927	"'c__Betaproteobacteria'"	3934843	99.3650793650794	0
"212"	"3300026287-bin.11"	"3300026284-bin.34"	99.79	99.79	0.86	0.75	"'c__Betaproteobacteria'"	3412878	70.9523809523809	0.0280112044817927	"'c__Betaproteobacteria'"	3896500	96.031746031746	6.2962962962963
"213"	"3300026287-bin.11"	"3300026288-bin.41"	99.61	99.62	0.94	0.76	"'c__Betaproteobacteria'"	3412878	70.9523809523809	0.0280112044817927	"'c__Betaproteobacteria'"	4173611	100	0.742296918767507
"214"	"3300026287-bin.11"	"3300026289-bin.9"	99.99	99.99	1	0.79	"'c__Betaproteobacteria'"	3412878	70.9523809523809	0.0280112044817927	"'c__Betaproteobacteria'"	4293485	99.2857142857143	0.0280112044817927
"215"	"3300026287-bin.11"	"3300026299-bin.9"	99.98	99.98	0.98	0.75	"'c__Betaproteobacteria'"	3412878	70.9523809523809	0.0280112044817927	"'c__Betaproteobacteria'"	4437306	100	2.17086834733894
"216"	"3300026287-bin.12"	"3300026289-bin.38"	99.99	99.99	0.93	0.9	"'f__Rhodobacteraceae'"	4191115	92.8220668220668	1.06060606060606	"'f__Rhodobacteraceae'"	4319231	97.468253968254	0.833333333333333
"217"	"3300026287-bin.13"	"3300026282-bin.21"	99.99	99.99	0.93	0.97	"'p__Bacteroidetes'"	4189527	99.5073891625616	0	"'p__Bacteroidetes'"	3977724	96.4969896004379	1.47783251231527
"218"	"3300026287-bin.13"	"3300026283-bin.9"	99.99	99.99	0.79	0.96	"'p__Bacteroidetes'"	4189527	99.5073891625616	0	"'p__Bacteroidetes'"	3428687	83.9737274220033	0
"219"	"3300026287-bin.13"	"3300026284-bin.28"	100	100	1	0.99	"'p__Bacteroidetes'"	4189527	99.5073891625616	0	"'p__Bacteroidetes'"	4196130	99.0147783251231	0.492610837438424
"220"	"3300026287-bin.13"	"3300026288-bin.16"	100	100	0.98	0.99	"'p__Bacteroidetes'"	4189527	99.5073891625616	0	"'p__Bacteroidetes'"	4117668	97.0443349753695	0
"221"	"3300026287-bin.13"	"3300026299-bin.50"	100	100	0.98	1	"'p__Bacteroidetes'"	4189527	99.5073891625616	0	"'p__Bacteroidetes'"	4096449	95.5665024630542	0
"222"	"3300026287-bin.13"	"3300026303-bin.42"	100	100	0.99	1	"'p__Bacteroidetes'"	4189527	99.5073891625616	0	"'p__Bacteroidetes'"	4147469	98.0295566502463	0
"223"	"3300026287-bin.14"	"3300026288-bin.34"	99.93	99.93	0.92	0.89	"'o__Burkholderiales'"	5369084	92.3356900109236	1.19742990654206	"'o__Burkholderiales'"	5528788	98.9485981308411	0.233644859813084
"224"	"3300026287-bin.16"	"3300026282-bin.34"	99.77	99.76	0.94	0.65	"'o__Actinomycetales'"	2763225	68.7874056726516	0.728597449908925	"'o__Actinomycetales'"	4012101	97.1766848816029	0.819672131147541
"225"	"3300026287-bin.17"	"3300026299-bin.4"	100	100	0.99	1	"'o__Rhizobiales'"	3938694	99.6835443037975	0.0287686996547756	"'o__Rhizobiales'"	3928868	99.6835443037975	0.0287686996547756
"226"	"3300026287-bin.17"	"3300026303-bin.28"	100	100	0.98	0.99	"'o__Rhizobiales'"	3938694	99.6835443037975	0.0287686996547756	"'o__Rhizobiales'"	3907283	99.6835443037975	0.215765247410817
"227"	"3300026287-bin.18"	"3300026289-bin.22"	99.98	99.98	0.97	0.97	"'f__Rhodobacteraceae'"	4840074	98.9393939393939	1.73520923520924	"'f__Rhodobacteraceae'"	4842440	99.6969696969697	0.681818181818182
"228"	"3300026287-bin.18"	"3300026299-bin.49"	99.98	99.98	0.98	0.95	"'f__Rhodobacteraceae'"	4840074	98.9393939393939	1.73520923520924	"'f__Rhodobacteraceae'"	4966873	99.6969696969697	0.606060606060606
"229"	"3300026287-bin.22"	"3300026282-bin.3"	100	100	0.97	0.96	"'f__Rhodobacteraceae'"	3885667	98.6262626262626	0.818181818181818	"'f__Rhodobacteraceae'"	3890882	99.5353535353536	0.757575757575758
"230"	"3300026287-bin.22"	"3300026283-bin.11"	99.96	99.96	0.91	0.9	"'f__Rhodobacteraceae'"	3885667	98.6262626262626	0.818181818181818	"'f__Rhodobacteraceae'"	3945089	92.1994949494949	1.82828282828283
"231"	"3300026287-bin.22"	"3300026288-bin.19"	100	100	0.98	0.96	"'f__Rhodobacteraceae'"	3885667	98.6262626262626	0.818181818181818	"'f__Rhodobacteraceae'"	3981499	99.5353535353536	0.757575757575758
"232"	"3300026287-bin.22"	"3300026289-bin.44"	99.86	99.88	0.7	0.88	"'f__Rhodobacteraceae'"	3885667	98.6262626262626	0.818181818181818	"'f__Rhodobacteraceae'"	3110174	72.8765401265401	1.77777777777778
"233"	"3300026287-bin.22"	"3300026303-bin.29"	99.96	99.96	0.96	0.92	"'f__Rhodobacteraceae'"	3885667	98.6262626262626	0.818181818181818	"'f__Rhodobacteraceae'"	4082262	97.7929292929293	1.07864357864358
"234"	"3300026287-bin.24"	"3300026282-bin.14"	99.7	99.7	0.76	0.92	"'o__Rhizobiales'"	4883806	95.1933124346917	4.96342737722048	"'o__Rhizobiales'"	3980322	87.7742946708464	1.98275862068966
"235"	"3300026287-bin.24"	"3300026283-bin.21"	99.93	99.93	0.95	0.91	"'o__Rhizobiales'"	4883806	95.1933124346917	4.96342737722048	"'o__Rhizobiales'"	5083925	99.5820271682341	1.88087774294671
"236"	"3300026287-bin.24"	"3300026303-bin.12"	99.89	99.89	0.92	0.92	"'o__Rhizobiales'"	4883806	95.1933124346917	4.96342737722048	"'o__Rhizobiales'"	4867281	96.6562173458725	5.49634273772205
"237"	"3300026287-bin.29"	"3300026289-bin.27"	99.98	99.99	0.6	0.96	"'c__Alphaproteobacteria'"	3105221	100	0	"'c__Alphaproteobacteria'"	1929111	68.7015095294316	0.497835497835498
"238"	"3300026287-bin.36"	"3300009517-bin.30"	99.89	99.89	0.99	0.97	"'o__Flavobacteriales'"	2749722	100	0.245098039215686	"'o__Flavobacteriales'"	2783660	100	0.490196078431373
"239"	"3300026287-bin.36"	"3300026282-bin.17"	99.92	99.92	0.99	0.99	"'o__Flavobacteriales'"	2749722	100	0.245098039215686	"'o__Flavobacteriales'"	2748949	99.2647058823529	0.245098039215686
"240"	"3300026287-bin.36"	"3300026283-bin.26"	99.89	99.89	0.99	0.97	"'o__Flavobacteriales'"	2749722	100	0.245098039215686	"'o__Flavobacteriales'"	2829154	99.5098039215686	0.245098039215686
"241"	"3300026287-bin.36"	"3300026288-bin.5"	99.9	99.9	0.99	0.97	"'o__Flavobacteriales'"	2749722	100	0.245098039215686	"'o__Flavobacteriales'"	2810790	99.5098039215686	0.408496732026144
"242"	"3300026287-bin.36"	"3300026302-bin.9"	99.89	99.89	0.99	0.99	"'o__Flavobacteriales'"	2749722	100	0.245098039215686	"'o__Flavobacteriales'"	2734589	100	0.245098039215686
"243"	"3300026287-bin.36"	"3300026303-bin.37"	99.93	99.93	0.99	0.99	"'o__Flavobacteriales'"	2749722	100	0.245098039215686	"'o__Flavobacteriales'"	2757121	100	0.245098039215686
"244"	"3300026287-bin.38"	"3300026299-bin.8"	99.99	99.99	0.74	0.96	"'c__Alphaproteobacteria'"	2662444	100	0.324675324675325	"'c__Alphaproteobacteria'"	2040816	79.3878956541294	1.24458874458874
"245"	"3300026287-bin.39"	"3300026282-bin.15"	100	100	1	1	"'o__Actinomycetales'"	3089216	98.018018018018	0.540540540540541	"'o__Actinomycetales'"	3093982	98.018018018018	0.540540540540541
"246"	"3300026287-bin.39"	"3300026283-bin.10"	100	100	1	0.99	"'o__Actinomycetales'"	3089216	98.018018018018	0.540540540540541	"'o__Actinomycetales'"	3100170	98.018018018018	0.540540540540541
"247"	"3300026287-bin.39"	"3300026286-bin.24"	100	100	0.99	1	"'o__Actinomycetales'"	3089216	98.018018018018	0.540540540540541	"'o__Actinomycetales'"	3056910	98.018018018018	0.540540540540541
"248"	"3300026287-bin.39"	"3300026288-bin.39"	99.99	99.99	0.99	1	"'o__Actinomycetales'"	3089216	98.018018018018	0.540540540540541	"'o__Actinomycetales'"	3067318	95.8558558558559	0.585585585585586
"249"	"3300026287-bin.39"	"3300026299-bin.22"	100	100	0.99	1	"'o__Actinomycetales'"	3089216	98.018018018018	0.540540540540541	"'o__Actinomycetales'"	3083730	98.018018018018	0.540540540540541
"250"	"3300026287-bin.39"	"3300026302-bin.26"	100	100	1	0.98	"'o__Actinomycetales'"	3089216	98.018018018018	0.540540540540541	"'o__Actinomycetales'"	3142539	98.018018018018	0.617760617760618
"251"	"3300026287-bin.39"	"3300026303-bin.14"	99.92	99.92	0.52	0.94	"'o__Actinomycetales'"	3089216	98.018018018018	0.540540540540541	"'o__Actinomycetales'"	1700865	48.3796653796654	0
"252"	"3300026287-bin.7"	"3300009517-bin.37"	100	100	0.99	0.99	"'f__Xanthomonadaceae'"	3608178	99.9507389162562	0.890804597701149	"'f__Xanthomonadaceae'"	3615735	99.6059113300493	0.890804597701149
