locus_tag	ftype	length_bp	gene	EC_number	COG	product
MNBKOHMO_01073	CDS	999	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
MNBKOHMO_01074	CDS	948	ligC	1.1.1.312		4-carboxy-2-hydroxymuconate-6-semialdehyde dehydrogenase
MNBKOHMO_01075	CDS	852	ligB_2	1.13.11.8		Protocatechuate 4,5-dioxygenase beta chain
MNBKOHMO_01076	CDS	390	ligA_1	1.13.11.8		Protocatechuate 4,5-dioxygenase alpha chain
MNBKOHMO_01077	CDS	927	ligI	3.1.1.57		2-pyrone-4,6-dicarbaxylate hydrolase
MNBKOHMO_01078	CDS	684	proA_1	4.1.3.16		4-hydroxy-4-methyl-2-oxoglutarate aldolase/4-carboxy-4-hydroxy-2-oxoadipate aldolase
MNBKOHMO_01079	CDS	1035				hypothetical protein
MNBKOHMO_01080	CDS	687	ais	5.3.3.7		Aconitate isomerase
MNBKOHMO_01081	CDS	897	cynR_1			HTH-type transcriptional regulator CynR
MNBKOHMO_01082	CDS	951				hypothetical protein
MNBKOHMO_01083	CDS	909				hypothetical protein
MNBKOHMO_01084	CDS	1320	dctM_3		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
MNBKOHMO_01085	CDS	477				hypothetical protein
MNBKOHMO_01086	CDS	1032			COG1638	Solute-binding protein
MNBKOHMO_01087	CDS	963	yeaX	1.14.13.-	COG1018	Carnitine monooxygenase reductase subunit
MNBKOHMO_01088	CDS	738	gntR_3			putative D-xylose utilization operon transcriptional repressor
MNBKOHMO_01089	CDS	1110	tsaM1_1	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
MNBKOHMO_01090	CDS	1110	metE_1	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
MNBKOHMO_01091	CDS	1275				hypothetical protein
MNBKOHMO_01092	CDS	651	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
MNBKOHMO_01093	CDS	1152				hypothetical protein
MNBKOHMO_01094	CDS	606	nahD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
MNBKOHMO_01095	CDS	798	srpS			HTH-type transcriptional regulator SrpS
MNBKOHMO_01096	CDS	978				hypothetical protein
MNBKOHMO_01097	CDS	813	ycdF_1	1.1.1.47	COG1028	Glucose 1-dehydrogenase 2
MNBKOHMO_01098	CDS	1158		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
MNBKOHMO_01099	CDS	933		1.3.99.-		Acyl-CoA dehydrogenase FadE27
MNBKOHMO_01100	CDS	1254	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
MNBKOHMO_01101	CDS	843	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
MNBKOHMO_01102	CDS	1119	fic_2	2.7.7.-	COG3177	Adenosine monophosphate-protein transferase SoFic
MNBKOHMO_01103	CDS	894	dmlR_3			HTH-type transcriptional regulator DmlR
MNBKOHMO_01104	CDS	624	proC_2	1.5.1.2		Pyrroline-5-carboxylate reductase
MNBKOHMO_01105	CDS	783	ygiD_2	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
MNBKOHMO_01106	CDS	321				hypothetical protein
MNBKOHMO_01107	CDS	828			COG0596	putative protein
MNBKOHMO_01108	CDS	366				hypothetical protein
MNBKOHMO_01109	CDS	597				hypothetical protein
MNBKOHMO_01110	CDS	702	rebM	2.1.1.164		Demethylrebeccamycin-D-glucose O-methyltransferase
MNBKOHMO_01111	CDS	873	tfdS			HTH-type transcriptional regulator TfdS
MNBKOHMO_01112	CDS	1800	sauT	6.2.1.-	COG0318	putative sulfoacetate--CoA ligase
MNBKOHMO_01113	CDS	864				hypothetical protein
MNBKOHMO_01114	CDS	774	dmdD	4.2.1.155	COG1024	Methylthioacryloyl-CoA hydratase
MNBKOHMO_01115	CDS	1851	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
MNBKOHMO_01116	CDS	765		1.-.-.-		putative oxidoreductase
MNBKOHMO_01117	CDS	984				hypothetical protein
MNBKOHMO_01118	CDS	1719		3.1.1.102		Mono(2-hydroxyethyl) terephthalate hydrolase
MNBKOHMO_01119	CDS	1776	dmdC_2	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
MNBKOHMO_01120	CDS	480			COG1846	putative HTH-type transcriptional regulator
MNBKOHMO_01121	CDS	321				hypothetical protein
MNBKOHMO_01122	CDS	1176				hypothetical protein
MNBKOHMO_01123	CDS	351	fbp_1	5.2.1.8	COG0545	FK506-binding protein
MNBKOHMO_01124	CDS	795				hypothetical protein
MNBKOHMO_01125	CDS	381	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
MNBKOHMO_01126	CDS	588	grpE		COG0576	Protein GrpE
MNBKOHMO_01127	CDS	1941	dnaK_1		COG0443	Chaperone protein DnaK
MNBKOHMO_01128	CDS	1146	dnaJ_1		COG0484	Chaperone protein DnaJ
MNBKOHMO_01129	CDS	498				hypothetical protein
MNBKOHMO_01130	CDS	726	nreC_1		COG2197	Oxygen regulatory protein NreC
MNBKOHMO_01131	CDS	1836	desK_1	2.7.13.3	COG4585	Sensor histidine kinase DesK
MNBKOHMO_01132	CDS	1089				hypothetical protein
MNBKOHMO_01133	CDS	576				hypothetical protein
MNBKOHMO_01134	CDS	1395	cydA	1.10.3.14	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
MNBKOHMO_01135	CDS	1020	appB	1.10.3.10	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
MNBKOHMO_01136	CDS	504				hypothetical protein
MNBKOHMO_01137	CDS	960				hypothetical protein
MNBKOHMO_01138	CDS	1788	dmdC_3	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
MNBKOHMO_01139	CDS	933	etfA		COG2025	Electron transfer flavoprotein subunit alpha
MNBKOHMO_01140	CDS	750	etfB			Electron transfer flavoprotein subunit beta
MNBKOHMO_01141	CDS	1026	tsaT			Outer membrane transporter protein TsaT
MNBKOHMO_01142	CDS	426	uehB		COG3090	Ectoine/5-hydroxyectoine TRAP transporter small permease protein UehB
MNBKOHMO_01143	CDS	1293	dctM_4		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
MNBKOHMO_01144	CDS	1269	mscK		COG3264	Mechanosensitive channel MscK
MNBKOHMO_01145	CDS	729	dpgD_2	4.2.1.17		Enoyl-CoA-hydratase
MNBKOHMO_01146	CDS	954		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
MNBKOHMO_01147	CDS	921				hypothetical protein
MNBKOHMO_01148	CDS	993				hypothetical protein
MNBKOHMO_01149	CDS	2019	tgpA	2.3.2.13	COG1305	Protein-glutamine gamma-glutamyltransferase
MNBKOHMO_01150	CDS	1110	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
MNBKOHMO_01151	CDS	240				hypothetical protein
MNBKOHMO_01152	CDS	522				hypothetical protein
MNBKOHMO_01153	CDS	267				hypothetical protein
MNBKOHMO_01154	CDS	354				hypothetical protein
MNBKOHMO_01155	CDS	228				hypothetical protein
MNBKOHMO_01156	CDS	1437				hypothetical protein
MNBKOHMO_01157	CDS	924				hypothetical protein
MNBKOHMO_01158	CDS	756	yjjV_2	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
MNBKOHMO_01159	CDS	1374	queC_1	6.3.4.20		7-cyano-7-deazaguanine synthase
MNBKOHMO_01160	CDS	549				hypothetical protein
MNBKOHMO_01161	CDS	1932				hypothetical protein
MNBKOHMO_01162	CDS	648				hypothetical protein
MNBKOHMO_01163	CDS	579				hypothetical protein
MNBKOHMO_01164	CDS	903				hypothetical protein
MNBKOHMO_01165	CDS	1065	xerC_2			Tyrosine recombinase XerC
MNBKOHMO_01166	CDS	2112	cadA	3.6.3.3		Cadmium-transporting ATPase
MNBKOHMO_01167	CDS	444	bdbC		COG1495	Disulfide bond formation protein C
MNBKOHMO_01168	CDS	660	bdbD		COG1651	Disulfide bond formation protein D
MNBKOHMO_01169	CDS	324				hypothetical protein
MNBKOHMO_01170	CDS	678	czcR_1			Transcriptional activator protein CzcR
MNBKOHMO_01171	CDS	1359	czcS	2.7.13.3		Sensor protein CzcS
MNBKOHMO_01172	CDS	678	czcR_2			Transcriptional activator protein CzcR
MNBKOHMO_01173	CDS	321				hypothetical protein
MNBKOHMO_01174	CDS	1215				hypothetical protein
MNBKOHMO_01175	CDS	1068				Outer membrane porin protein 32
MNBKOHMO_01176	CDS	342				hypothetical protein
MNBKOHMO_01177	CDS	180				hypothetical protein
MNBKOHMO_01178	CDS	1218				hypothetical protein
MNBKOHMO_01179	CDS	1683	cnrB			Nickel and cobalt resistance protein CnrB
MNBKOHMO_01180	CDS	3114	czcA_1			Cobalt-zinc-cadmium resistance protein CzcA
MNBKOHMO_01181	CDS	378				hypothetical protein
MNBKOHMO_01182	CDS	354				hypothetical protein
MNBKOHMO_01183	CDS	306				hypothetical protein
MNBKOHMO_01184	CDS	540				hypothetical protein
MNBKOHMO_01185	CDS	477	hmrR_1			HTH-type transcriptional regulator HmrR
MNBKOHMO_01186	CDS	285				hypothetical protein
MNBKOHMO_01187	CDS	1515				hypothetical protein
MNBKOHMO_01188	CDS	801				hypothetical protein
MNBKOHMO_01189	CDS	2019				hypothetical protein
MNBKOHMO_01190	CDS	639				hypothetical protein
MNBKOHMO_01191	CDS	660	ankX	2.7.1.-	COG0666	Phosphocholine transferase AnkX
MNBKOHMO_01192	CDS	807	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
MNBKOHMO_01193	CDS	363				hypothetical protein
MNBKOHMO_01194	CDS	1014	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
MNBKOHMO_01195	CDS	666	tmk	2.7.4.9		Thymidylate kinase
MNBKOHMO_01196	CDS	1005	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
MNBKOHMO_01197	CDS	909	ygfZ		COG0354	tRNA-modifying protein YgfZ
MNBKOHMO_01198	CDS	2367				hypothetical protein
MNBKOHMO_01199	CDS	867		2.3.1.-		Acetyltransferase
MNBKOHMO_01200	CDS	918	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
MNBKOHMO_01201	CDS	1137	dhaT_2	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
MNBKOHMO_01202	CDS	768	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
MNBKOHMO_01203	CDS	1095	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
MNBKOHMO_01204	CDS	951				hypothetical protein
MNBKOHMO_01205	CDS	1062				hypothetical protein
MNBKOHMO_01206	CDS	924	rfbB_2	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
MNBKOHMO_01207	CDS	804	fas2			Ferredoxin fas2
MNBKOHMO_01208	CDS	876	fas3			putative 33.6 kDa protein in fasciation locus
MNBKOHMO_01209	CDS	360				hypothetical protein
MNBKOHMO_01210	CDS	951		2.4.-.-		putative glycosyltransferase
MNBKOHMO_01211	CDS	894				hypothetical protein
MNBKOHMO_01212	CDS	1689				hypothetical protein
MNBKOHMO_01213	CDS	1095				hypothetical protein
MNBKOHMO_01214	CDS	2349	yhgF		COG2183	Protein YhgF
MNBKOHMO_01215	CDS	474				hypothetical protein
MNBKOHMO_01216	CDS	555	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
MNBKOHMO_01217	CDS	408	pleD_1			Response regulator PleD
MNBKOHMO_01218	CDS	4782	barA_1	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
MNBKOHMO_01219	CDS	957				hypothetical protein
MNBKOHMO_01220	CDS	1638	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
MNBKOHMO_01221	CDS	1017	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
MNBKOHMO_01222	CDS	429				hypothetical protein
MNBKOHMO_01223	CDS	792	rhlG_2	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
MNBKOHMO_01224	CDS	207				hypothetical protein
MNBKOHMO_01225	CDS	1839	dmdC_4	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
MNBKOHMO_01226	CDS	933	rnk_1		COG0782	Regulator of nucleoside diphosphate kinase
MNBKOHMO_01227	CDS	1176	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
MNBKOHMO_01228	CDS	1479	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
MNBKOHMO_01229	CDS	2100	fadB			Fatty acid oxidation complex subunit alpha
MNBKOHMO_01230	CDS	669				hypothetical protein
MNBKOHMO_01231	CDS	2055	cqsS_2	2.7.13.3		CAI-1 autoinducer sensor kinase/phosphatase CqsS
MNBKOHMO_01232	CDS	696	livF_6		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
MNBKOHMO_01233	CDS	786	lptB_5	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
MNBKOHMO_01234	CDS	1296				hypothetical protein
MNBKOHMO_01235	CDS	1035	livH_7		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
MNBKOHMO_01236	CDS	1233	braC_1		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
MNBKOHMO_01237	CDS	1632	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
MNBKOHMO_01238	CDS	120				hypothetical protein
MNBKOHMO_01239	CDS	1167	hupR1		COG2204	Hydrogenase transcriptional regulatory protein hupR1
MNBKOHMO_01240	CDS	2490	cqsS_3	2.7.13.3		CAI-1 autoinducer sensor kinase/phosphatase CqsS
MNBKOHMO_01241	CDS	1764	fhaC_2		COG2831	Filamentous hemagglutinin transporter protein FhaC
MNBKOHMO_01242	CDS	16464	cdiA		COG3210	Toxin CdiA
MNBKOHMO_01243	CDS	195				hypothetical protein
MNBKOHMO_01244	CDS	612				hypothetical protein
MNBKOHMO_01245	CDS	1491				hypothetical protein
MNBKOHMO_01246	CDS	417	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
MNBKOHMO_01247	CDS	567	yciB		COG2917	putative intracellular septation protein A
MNBKOHMO_01248	CDS	267	bolA		COG0271	DNA-binding transcriptional regulator BolA
MNBKOHMO_01249	CDS	786		5.2.1.8	COG0760	putative parvulin-type peptidyl-prolyl cis-trans isomerase
MNBKOHMO_01250	CDS	738				hypothetical protein
MNBKOHMO_01251	CDS	2028	ydcP	3.4.-.-	COG0826	putative protease YdcP
MNBKOHMO_01252	CDS	915	rocF	3.5.3.1		Arginase
MNBKOHMO_01253	CDS	435				hypothetical protein
MNBKOHMO_01254	CDS	777				hypothetical protein
MNBKOHMO_01255	CDS	4002	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
MNBKOHMO_01256	CDS	831	map	3.4.11.18	COG0024	Methionine aminopeptidase
MNBKOHMO_01257	CDS	2643	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
MNBKOHMO_01258	CDS	1758		2.4.1.-		UDP-glucose:protein N-beta-glucosyltransferase
MNBKOHMO_01259	CDS	537	def	3.5.1.88	COG0242	Peptide deformylase
MNBKOHMO_01260	CDS	474	ybaN		COG2832	Inner membrane protein YbaN
MNBKOHMO_01261	CDS	261	relK	3.1.-.-	COG4115	Toxin RelK
MNBKOHMO_01262	CDS	282	yefM_1		COG2161	Antitoxin YefM
MNBKOHMO_01263	CDS	2097	ligA_2	6.5.1.2	COG0272	DNA ligase
MNBKOHMO_01264	CDS	1026	zipA			Cell division protein ZipA
MNBKOHMO_01265	CDS	3516	smc_1		COG1196	Chromosome partition protein Smc
MNBKOHMO_01266	CDS	747			COG2200	putative signaling protein
MNBKOHMO_01267	CDS	1233	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
MNBKOHMO_01268	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
MNBKOHMO_01269	CDS	1137	pilT_1		COG2805	Twitching mobility protein
MNBKOHMO_01270	CDS	1155	dapE_2	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
MNBKOHMO_01271	CDS	879	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
MNBKOHMO_01272	CDS	1119	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
MNBKOHMO_01273	CDS	1941	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
MNBKOHMO_01274	CDS	498				hypothetical protein
MNBKOHMO_01275	CDS	192				hypothetical protein
MNBKOHMO_01276	CDS	2994				hypothetical protein
MNBKOHMO_01277	CDS	1296				hypothetical protein
MNBKOHMO_01278	CDS	411	merR			Mercuric resistance operon regulatory protein
MNBKOHMO_01279	CDS	357	merT			Mercuric transport protein MerT
MNBKOHMO_01280	CDS	291	merP			Mercuric transport protein periplasmic component
MNBKOHMO_01281	CDS	1671	merA_1	1.16.1.1	COG1249	Mercuric reductase
MNBKOHMO_01282	CDS	318				hypothetical protein
MNBKOHMO_01283	CDS	330				hypothetical protein
MNBKOHMO_01284	CDS	384				hypothetical protein
MNBKOHMO_01285	CDS	1092	smc_2			Chromosome partition protein Smc
MNBKOHMO_01286	CDS	540				hypothetical protein
MNBKOHMO_01287	CDS	306				hypothetical protein
MNBKOHMO_01288	tRNA	76				tRNA-Lys(ttt)
MNBKOHMO_01289	CDS	792	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
MNBKOHMO_01290	CDS	1116				hypothetical protein
MNBKOHMO_01291	CDS	780	cpoB		COG1729	Cell division coordinator CpoB
MNBKOHMO_01292	CDS	552	pal		COG2885	Peptidoglycan-associated lipoprotein
MNBKOHMO_01293	CDS	1308	tolB		COG0823	Protein TolB
MNBKOHMO_01294	CDS	777				hypothetical protein
MNBKOHMO_01295	CDS	1209				hypothetical protein
MNBKOHMO_01296	CDS	1776	msbA	3.6.3.-	COG1132	Lipid A export ATP-binding/permease protein MsbA
MNBKOHMO_01297	CDS	879				hypothetical protein
MNBKOHMO_01298	CDS	1170	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
MNBKOHMO_01299	CDS	735				hypothetical protein
MNBKOHMO_01300	CDS	1476	rng	3.1.26.-	COG1530	Ribonuclease G
MNBKOHMO_01301	CDS	603	yhdE		COG0424	Maf-like protein YhdE
MNBKOHMO_01302	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
MNBKOHMO_01303	CDS	678	rsfS		COG0799	Ribosomal silencing factor RsfS
MNBKOHMO_01304	CDS	624	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
MNBKOHMO_01305	CDS	924	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
MNBKOHMO_01306	CDS	651				hypothetical protein
MNBKOHMO_01307	CDS	1281	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
MNBKOHMO_01308	CDS	726			COG0217	putative transcriptional regulatory protein
MNBKOHMO_01309	CDS	1491				hypothetical protein
MNBKOHMO_01310	CDS	1008	yfhP		COG1988	putative protein YfhP
MNBKOHMO_01311	CDS	231				hypothetical protein
MNBKOHMO_01312	CDS	396				hypothetical protein
MNBKOHMO_01313	CDS	294				hypothetical protein
MNBKOHMO_01314	CDS	408			COG0789	putative HTH-type transcriptional regulator
MNBKOHMO_01315	CDS	408				hypothetical protein
MNBKOHMO_01316	CDS	1254	ribBA_1		COG0108	Riboflavin biosynthesis protein RibBA
MNBKOHMO_01317	CDS	1266				hypothetical protein
MNBKOHMO_01318	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
MNBKOHMO_01319	CDS	987				Purine-binding protein
MNBKOHMO_01320	CDS	1530	xylG	3.6.3.17	COG1129	Xylose import ATP-binding protein XylG
MNBKOHMO_01321	CDS	1062				hypothetical protein
MNBKOHMO_01322	CDS	921				hypothetical protein
MNBKOHMO_01323	CDS	492				hypothetical protein
MNBKOHMO_01324	CDS	288				hypothetical protein
MNBKOHMO_01325	CDS	321				hypothetical protein
MNBKOHMO_01326	CDS	1254	codA	3.5.4.1	COG0402	Cytosine deaminase
MNBKOHMO_01327	CDS	1176	sauU_2			putative sulfoacetate transporter SauU
MNBKOHMO_01328	CDS	501				hypothetical protein
MNBKOHMO_01329	CDS	714			COG0217	putative transcriptional regulatory protein
MNBKOHMO_01330	CDS	504				hypothetical protein
MNBKOHMO_01331	CDS	2340	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
MNBKOHMO_01332	CDS	396	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
MNBKOHMO_01333	CDS	345	cspD		COG1278	Cold shock-like protein CspD
MNBKOHMO_01334	CDS	1254	icd	1.1.1.42		Isocitrate dehydrogenase [NADP]
MNBKOHMO_01335	CDS	225				hypothetical protein
MNBKOHMO_01336	CDS	342				hypothetical protein
MNBKOHMO_01337	CDS	468				hypothetical protein
MNBKOHMO_01338	CDS	582		1.15.1.1		Superoxide dismutase [Fe]
MNBKOHMO_01339	CDS	1296	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
MNBKOHMO_01340	CDS	630	tolQ_2		COG0811	Protein TolQ
MNBKOHMO_01341	CDS	429	exbD_2		COG0848	Biopolymer transport protein ExbD
MNBKOHMO_01342	CDS	999	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
MNBKOHMO_01343	CDS	210				hypothetical protein
MNBKOHMO_01344	CDS	768	kdsB_1	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
MNBKOHMO_01345	CDS	657	adk	2.7.4.3		Adenylate kinase
MNBKOHMO_01346	CDS	474				hypothetical protein
MNBKOHMO_01347	CDS	420				hypothetical protein
MNBKOHMO_01348	CDS	939	ansA	3.5.1.1	COG0252	L-asparaginase
MNBKOHMO_01349	CDS	675	lexA_1	3.4.21.88	COG1974	LexA repressor
MNBKOHMO_01350	CDS	318				hypothetical protein
MNBKOHMO_01351	CDS	516				hypothetical protein
MNBKOHMO_01352	CDS	1041		1.1.1.81	COG0111	Hydroxypyruvate reductase
MNBKOHMO_01353	CDS	2223				hypothetical protein
MNBKOHMO_01354	CDS	1521	paaH	1.1.1.-	COG1250	3-hydroxyadipyl-CoA dehydrogenase
MNBKOHMO_01355	CDS	780	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
MNBKOHMO_01356	CDS	720	crp_2			CRP-like cAMP-activated global transcriptional regulator
MNBKOHMO_01357	CDS	1086				hypothetical protein
MNBKOHMO_01358	CDS	1275	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
MNBKOHMO_01359	CDS	693				hypothetical protein
MNBKOHMO_01360	CDS	633				hypothetical protein
MNBKOHMO_01361	CDS	336				hypothetical protein
MNBKOHMO_01362	CDS	1308	amtB_1			Ammonia channel
MNBKOHMO_01363	tRNA	77				tRNA-Arg(tct)
MNBKOHMO_01364	tRNA	77				tRNA-Pro(tgg)
MNBKOHMO_01365	CDS	1866				hypothetical protein
MNBKOHMO_01366	CDS	579				hypothetical protein
MNBKOHMO_01367	CDS	387				hypothetical protein
MNBKOHMO_01368	CDS	303				hypothetical protein
MNBKOHMO_01369	CDS	342	parE3			Toxin ParE3
MNBKOHMO_01370	CDS	1425	boxB	1.14.13.208		Benzoyl-CoA oxygenase component B
MNBKOHMO_01371	CDS	1689	boxC	4.1.2.44		Benzoyl-CoA-dihydrodiol lyase
MNBKOHMO_01372	CDS	930	aroK_2	2.7.1.71	COG0703	Shikimate kinase
MNBKOHMO_01373	CDS	462			COG0716	putative protein
MNBKOHMO_01374	CDS	1569	bclA_1	6.2.1.25		Benzoate--CoA ligase
MNBKOHMO_01375	CDS	1188			COG0683	Leu/Ile/Val-binding protein 
MNBKOHMO_01376	CDS	618	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
MNBKOHMO_01377	CDS	864	livH_8		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
MNBKOHMO_01378	CDS	1002				hypothetical protein
MNBKOHMO_01379	CDS	753	frcA	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
MNBKOHMO_01380	CDS	714	livF_7		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
MNBKOHMO_01381	CDS	2148	desK_2	2.7.13.3	COG4585	Sensor histidine kinase DesK
MNBKOHMO_01382	CDS	774	pcaU		COG1414	Pca operon regulatory protein
MNBKOHMO_01383	CDS	1182	pobA_1	1.14.13.2	COG0654	p-hydroxybenzoate hydroxylase
MNBKOHMO_01384	CDS	912	fldA	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
MNBKOHMO_01385	CDS	171				hypothetical protein
MNBKOHMO_01386	CDS	174				hypothetical protein
MNBKOHMO_01387	CDS	567				hypothetical protein
MNBKOHMO_01388	CDS	2337	rimO_1	2.8.4.4		Ribosomal protein S12 methylthiotransferase RimO
MNBKOHMO_01389	CDS	474				hypothetical protein
MNBKOHMO_01390	CDS	960				hypothetical protein
MNBKOHMO_01391	CDS	462				hypothetical protein
MNBKOHMO_01392	CDS	183				hypothetical protein
MNBKOHMO_01393	CDS	1578	mhpA	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
MNBKOHMO_01394	CDS	450				hypothetical protein
MNBKOHMO_01395	CDS	903				Putative enoyl-CoA hydratase EchA13
MNBKOHMO_01396	CDS	486	ribH2	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase 2
MNBKOHMO_01397	CDS	972		1.13.12.16	COG2070	Nitronate monooxygenase
MNBKOHMO_01398	tRNA	77				tRNA-Met(cat)
MNBKOHMO_01399	CDS	1005	hrcA		COG1420	Heat-inducible transcription repressor HrcA
MNBKOHMO_01400	CDS	885	nadK_1	2.7.1.23	COG0061	NAD kinase
MNBKOHMO_01401	CDS	1647	recN		COG0497	DNA repair protein RecN
MNBKOHMO_01402	CDS	876	rapZ		COG1660	RNase adapter protein RapZ
MNBKOHMO_01403	CDS	1032	mutY	3.2.2.-	COG1194	Adenine DNA glycosylase
MNBKOHMO_01404	CDS	1965	der_1			GTPase Der
MNBKOHMO_01405	CDS	816	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
MNBKOHMO_01406	CDS	1734	bepA_6	3.4.-.-		Beta-barrel assembly-enhancing protease
MNBKOHMO_01407	CDS	504	lolB			Outer-membrane lipoprotein LolB
MNBKOHMO_01408	CDS	846	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
MNBKOHMO_01409	tRNA	77				tRNA-Gln(ttg)
MNBKOHMO_01410	CDS	978	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
MNBKOHMO_01411	CDS	657	rplY			50S ribosomal protein L25
MNBKOHMO_01412	CDS	609	pth	3.1.1.29		Peptidyl-tRNA hydrolase
MNBKOHMO_01413	CDS	405				hypothetical protein
MNBKOHMO_01414	CDS	264	fdx_2		COG1145	Ferredoxin
MNBKOHMO_01415	CDS	1704	hxuB		COG2831	Heme/hemopexin transporter protein HuxB
MNBKOHMO_01416	CDS	9339	hxuA_3			Heme/hemopexin-binding protein
MNBKOHMO_01417	CDS	951	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
MNBKOHMO_01418	CDS	870	gsiD		COG1173	Glutathione transport system permease protein GsiD
