locus_tag	ftype	length_bp	gene	EC_number	COG	product
NFAKBJDI_00895	tRNA	76				tRNA-Gly(gcc)
NFAKBJDI_00896	CDS	579	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
NFAKBJDI_00897	CDS	1812	uvrC		COG0322	UvrABC system protein C
NFAKBJDI_00898	CDS	1191				hypothetical protein
NFAKBJDI_00899	CDS	558	efp		COG0231	Elongation factor P
NFAKBJDI_00900	CDS	1029	nagZ_1	3.2.1.52	COG1472	Beta-hexosaminidase
NFAKBJDI_00901	CDS	378	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
NFAKBJDI_00902	CDS	756	pdxJ	2.6.99.2		Pyridoxine 5'-phosphate synthase
NFAKBJDI_00903	CDS	717	recO		COG1381	DNA repair protein RecO
NFAKBJDI_00904	CDS	885	era		COG1159	GTPase Era
NFAKBJDI_00905	CDS	672	rnc	3.1.26.3	COG0571	Ribonuclease 3
NFAKBJDI_00906	CDS	366				hypothetical protein
NFAKBJDI_00907	CDS	789	lepB	3.4.21.89	COG0681	Signal peptidase I
NFAKBJDI_00908	CDS	1797	lepA	3.6.5.-	COG0481	Elongation factor 4
NFAKBJDI_00909	CDS	252			COG0526	putative protein
NFAKBJDI_00910	CDS	1440	htrA_2			Putative serine protease HtrA
NFAKBJDI_00911	CDS	417	rseC		COG3086	Protein RseC
NFAKBJDI_00912	CDS	600	rpoE_3		COG1595	ECF RNA polymerase sigma-E factor
NFAKBJDI_00913	CDS	1584	nadB	1.4.3.16	COG0029	L-aspartate oxidase
NFAKBJDI_00914	CDS	435				hypothetical protein
NFAKBJDI_00915	CDS	1287	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
NFAKBJDI_00916	CDS	237	acpP_2			Acyl carrier protein
NFAKBJDI_00917	CDS	741	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NFAKBJDI_00918	CDS	942	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
NFAKBJDI_00919	CDS	960	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
NFAKBJDI_00920	CDS	1014	plsX	2.3.1.-	COG0416	Phosphate acyltransferase
NFAKBJDI_00921	CDS	180	rpmF		COG0333	50S ribosomal protein L32
NFAKBJDI_00922	CDS	492	yceD_2		COG1399	Large ribosomal RNA subunit accumulation protein YceD
NFAKBJDI_00923	CDS	690	yceF		COG0424	Maf-like protein YceF
NFAKBJDI_00924	CDS	711	rsmI_1	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
NFAKBJDI_00925	CDS	951	sppA_1	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
NFAKBJDI_00926	CDS	360				hypothetical protein
NFAKBJDI_00927	CDS	657			COG0546	putative protein
NFAKBJDI_00928	CDS	987	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
NFAKBJDI_00929	CDS	2856	rne	3.1.26.12	COG1530	Ribonuclease E
NFAKBJDI_00930	CDS	1215	acrA			Multidrug efflux pump subunit AcrA
NFAKBJDI_00931	CDS	3207	bepG			Efflux pump membrane transporter BepG
NFAKBJDI_00932	CDS	1419	oprM_1		COG1538	Outer membrane protein OprM
NFAKBJDI_00933	CDS	903		2.7.4.1		Polyphosphate:ADP phosphotransferase 3
NFAKBJDI_00934	CDS	1755			COG0659	putative sulfate transporter
NFAKBJDI_00935	CDS	1419				hypothetical protein
NFAKBJDI_00936	CDS	387				hypothetical protein
NFAKBJDI_00937	CDS	1029				hypothetical protein
NFAKBJDI_00938	CDS	2757	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
NFAKBJDI_00939	CDS	834	fabI_2	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
NFAKBJDI_00940	CDS	1185	ackA	2.7.2.1	COG0282	Acetate kinase
NFAKBJDI_00941	CDS	1413	pta_1	2.3.1.8	COG0280	Phosphate acetyltransferase
NFAKBJDI_00942	CDS	582				hypothetical protein
NFAKBJDI_00943	CDS	1527	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
NFAKBJDI_00944	CDS	99				hypothetical protein
NFAKBJDI_00945	CDS	990	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
NFAKBJDI_00946	CDS	435				hypothetical protein
NFAKBJDI_00947	CDS	468	secB		COG1952	Protein-export protein SecB
NFAKBJDI_00948	CDS	276	grxC		COG0695	Glutaredoxin 3
NFAKBJDI_00949	CDS	510	yibN		COG0607	putative protein YibN
NFAKBJDI_00950	CDS	309	bigR		COG0640	Biofilm growth-associated repressor
NFAKBJDI_00951	CDS	1449	envC		COG4942	Murein hydrolase activator EnvC
NFAKBJDI_00952	CDS	1413	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
NFAKBJDI_00953	CDS	420				hypothetical protein
NFAKBJDI_00954	CDS	759	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
NFAKBJDI_00955	CDS	1098	ribD		COG0117	Riboflavin biosynthesis protein RibD
NFAKBJDI_00956	CDS	471	nrdR		COG1327	Transcriptional repressor NrdR
NFAKBJDI_00957	CDS	1260	glyA1	2.1.2.1	COG0112	Serine hydroxymethyltransferase 1
NFAKBJDI_00958	CDS	480				hypothetical protein
NFAKBJDI_00959	CDS	891				hypothetical protein
NFAKBJDI_00960	CDS	867				hypothetical protein
NFAKBJDI_00961	CDS	369				hypothetical protein
NFAKBJDI_00962	CDS	1656				hypothetical protein
NFAKBJDI_00963	CDS	1908				hypothetical protein
NFAKBJDI_00964	CDS	330				hypothetical protein
NFAKBJDI_00965	CDS	291	groS		COG0234	10 kDa chaperonin
NFAKBJDI_00966	CDS	1653	groL		COG0459	60 kDa chaperonin
NFAKBJDI_00967	CDS	1908	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
NFAKBJDI_00968	tRNA	77				tRNA-Asp(gtc)
NFAKBJDI_00969	tRNA	76				tRNA-Val(tac)
NFAKBJDI_00970	CDS	2421	lon	3.4.21.53	COG0466	Lon protease
NFAKBJDI_00971	CDS	1272	clpX_1		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
NFAKBJDI_00972	CDS	630	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
NFAKBJDI_00973	CDS	1341	tig	5.2.1.8	COG0544	Trigger factor
NFAKBJDI_00974	CDS	618				hypothetical protein
NFAKBJDI_00975	CDS	1212				hypothetical protein
NFAKBJDI_00976	CDS	477	bcp_1	1.11.1.15	COG1225	Peroxiredoxin Bcp
NFAKBJDI_00977	CDS	1428			COG1702	PhoH-like protein
NFAKBJDI_00978	CDS	1284			COG1305	putative protein
NFAKBJDI_00979	CDS	1446	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
NFAKBJDI_00980	CDS	459	rplI		COG0359	50S ribosomal protein L9
NFAKBJDI_00981	CDS	276	rpsR		COG0238	30S ribosomal protein S18
NFAKBJDI_00982	CDS	387	rpsF		COG0360	30S ribosomal protein S6
NFAKBJDI_00983	CDS	312				hypothetical protein
NFAKBJDI_00984	CDS	243				hypothetical protein
NFAKBJDI_00985	CDS	90				hypothetical protein
	repeat_region	9478				
NFAKBJDI_00986	CDS	297	ygbF	3.1.-.-		CRISPR-associated endoribonuclease Cas2
NFAKBJDI_00987	CDS	894	ygbT	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
NFAKBJDI_00988	CDS	738				hypothetical protein
NFAKBJDI_00989	CDS	675				hypothetical protein
NFAKBJDI_00990	CDS	1203	casC			CRISPR system Cascade subunit CasC
NFAKBJDI_00991	CDS	588				hypothetical protein
NFAKBJDI_00992	CDS	1578				hypothetical protein
NFAKBJDI_00993	CDS	2616	ygcB	3.1.-.-	COG1203	CRISPR-associated endonuclease/helicase Cas3
NFAKBJDI_00994	CDS	972				hypothetical protein
NFAKBJDI_00995	CDS	1677	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NFAKBJDI_00996	CDS	1947				hypothetical protein
NFAKBJDI_00997	CDS	2349				hypothetical protein
NFAKBJDI_00998	CDS	537				hypothetical protein
NFAKBJDI_00999	CDS	5574	pilY1			Type IV pilus biogenesis factor PilY1
NFAKBJDI_01000	CDS	480				hypothetical protein
NFAKBJDI_01001	CDS	1083				hypothetical protein
NFAKBJDI_01002	CDS	621				hypothetical protein
NFAKBJDI_01003	CDS	582				hypothetical protein
NFAKBJDI_01004	CDS	471	pilE_1			Fimbrial protein
NFAKBJDI_01005	CDS	954	estA	3.1.1.3		Lipase EstA
NFAKBJDI_01006	CDS	1608		1.1.-.-	COG2303	putative GMC-type oxidoreductase
NFAKBJDI_01007	CDS	504				hypothetical protein
NFAKBJDI_01008	CDS	1419	calB	1.2.1.68		Coniferyl aldehyde dehydrogenase
NFAKBJDI_01009	CDS	732				hypothetical protein
NFAKBJDI_01010	CDS	405				hypothetical protein
NFAKBJDI_01011	CDS	1233	mltB_1	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
NFAKBJDI_01012	CDS	1389		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
NFAKBJDI_01013	CDS	684	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
NFAKBJDI_01014	CDS	2508				hypothetical protein
NFAKBJDI_01015	CDS	1077				hypothetical protein
NFAKBJDI_01016	CDS	1206				hypothetical protein
NFAKBJDI_01017	CDS	477	lrp_2		COG1522	Leucine-responsive regulatory protein
NFAKBJDI_01018	CDS	1698	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
NFAKBJDI_01019	CDS	2508	rpfC	2.7.13.3	COG0642	Sensory/regulatory protein RpfC
NFAKBJDI_01020	CDS	1095				hypothetical protein
NFAKBJDI_01021	CDS	900				hypothetical protein
NFAKBJDI_01022	CDS	1014				hypothetical protein
NFAKBJDI_01023	CDS	873	walK_1	2.7.13.3		Sensor histidine kinase WalK
NFAKBJDI_01024	CDS	1398	pknB_2	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
NFAKBJDI_01025	CDS	1476				putative protein
NFAKBJDI_01026	CDS	1158				hypothetical protein
NFAKBJDI_01027	CDS	2742	rbbA		COG0842	Ribosome-associated ATPase
NFAKBJDI_01028	CDS	1122	yhhJ		COG0842	Inner membrane transport permease YhhJ
NFAKBJDI_01029	CDS	1320	kinE_1	2.7.13.3	COG2202	Sporulation kinase E
NFAKBJDI_01030	CDS	780	fixL_1	2.7.13.3		Sensor protein FixL
NFAKBJDI_01031	CDS	5106	kinE_2	2.7.13.3	COG2202	Sporulation kinase E
NFAKBJDI_01032	CDS	1143			COG0683	Leu/Ile/Val-binding protein 
NFAKBJDI_01033	CDS	1116			COG0683	Leu/Ile/Val-binding protein 
NFAKBJDI_01034	CDS	282				hypothetical protein
NFAKBJDI_01035	CDS	1518				hypothetical protein
NFAKBJDI_01036	CDS	1614				hypothetical protein
NFAKBJDI_01037	CDS	2253	tolB_1		COG0823	Protein TolB
NFAKBJDI_01038	CDS	1203				hypothetical protein
NFAKBJDI_01039	CDS	1110				hypothetical protein
NFAKBJDI_01040	CDS	2898				hypothetical protein
NFAKBJDI_01041	CDS	1182				hypothetical protein
NFAKBJDI_01042	CDS	918				hypothetical protein
NFAKBJDI_01043	CDS	363				hypothetical protein
NFAKBJDI_01044	CDS	1164				hypothetical protein
NFAKBJDI_01045	CDS	1167				hypothetical protein
NFAKBJDI_01046	CDS	1107				hypothetical protein
	repeat_region	4447				
NFAKBJDI_01047	CDS	468				hypothetical protein
NFAKBJDI_01048	CDS	273				hypothetical protein
NFAKBJDI_01049	CDS	288	cas2_1	3.1.-.-		CRISPR-associated endoribonuclease Cas2
NFAKBJDI_01050	CDS	1020	cas1	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
NFAKBJDI_01051	CDS	306	cas2_2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
NFAKBJDI_01052	CDS	390				hypothetical protein
NFAKBJDI_01053	CDS	291				hypothetical protein
NFAKBJDI_01054	CDS	756	pliG			Inhibitor of g-type lysozyme
NFAKBJDI_01055	CDS	390				hypothetical protein
NFAKBJDI_01056	CDS	882	htpX_3	3.4.24.-	COG0501	Protease HtpX
NFAKBJDI_01057	CDS	864				hypothetical protein
NFAKBJDI_01058	CDS	576				hypothetical protein
NFAKBJDI_01059	CDS	513				hypothetical protein
NFAKBJDI_01060	CDS	681	yccA_1		COG0670	Modulator of FtsH protease YccA
NFAKBJDI_01061	CDS	507				hypothetical protein
NFAKBJDI_01062	CDS	984	alx		COG0861	Putative membrane-bound redox modulator Alx
NFAKBJDI_01063	CDS	183				hypothetical protein
NFAKBJDI_01064	CDS	357				hypothetical protein
NFAKBJDI_01065	CDS	912	nhaR_1		COG0583	Transcriptional activator protein NhaR
NFAKBJDI_01066	CDS	1359				hypothetical protein
NFAKBJDI_01067	CDS	3012			COG2200	putative signaling protein
NFAKBJDI_01068	CDS	1560	hpnP_1	2.1.1.-		Hopanoid C-2 methylase
NFAKBJDI_01069	CDS	1302				hypothetical protein
NFAKBJDI_01070	CDS	1071	orr	5.1.1.12	COG3457	Ornithine racemase
NFAKBJDI_01071	CDS	2406	mdtG			Multidrug resistance protein MdtG
NFAKBJDI_01072	CDS	804	bsmA	2.1.1.156	COG0500	Glycine/sarcosine N-methyltransferase
NFAKBJDI_01073	CDS	1149				hypothetical protein
NFAKBJDI_01074	CDS	633				hypothetical protein
NFAKBJDI_01075	CDS	582				hypothetical protein
NFAKBJDI_01076	CDS	861				hypothetical protein
NFAKBJDI_01077	CDS	1641	mcp4_1		COG0840	Methyl-accepting chemotaxis protein 4
NFAKBJDI_01078	CDS	486				hypothetical protein
NFAKBJDI_01079	CDS	474				hypothetical protein
NFAKBJDI_01080	CDS	1179				hypothetical protein
NFAKBJDI_01081	CDS	1332	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
NFAKBJDI_01082	CDS	1164	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
NFAKBJDI_01083	CDS	765	bioH	3.1.1.85		Pimeloyl-[acyl-carrier protein] methyl ester esterase
NFAKBJDI_01084	CDS	771	bioC_1	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
NFAKBJDI_01085	CDS	675	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
NFAKBJDI_01086	CDS	1635				hypothetical protein
NFAKBJDI_01087	CDS	1359				hypothetical protein
NFAKBJDI_01088	CDS	915				hypothetical protein
NFAKBJDI_01089	CDS	390				hypothetical protein
NFAKBJDI_01090	CDS	183				hypothetical protein
NFAKBJDI_01091	CDS	426				hypothetical protein
NFAKBJDI_01092	CDS	3171				hypothetical protein
NFAKBJDI_01093	CDS	1182				hypothetical protein
NFAKBJDI_01094	CDS	2055	nodM	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
NFAKBJDI_01095	CDS	2319	speE_2	2.5.1.104	COG0421	Polyamine aminopropyltransferase
NFAKBJDI_01096	CDS	1326				hypothetical protein
NFAKBJDI_01097	CDS	816		2.4.1.54		Undecaprenyl-phosphate mannosyltransferase
NFAKBJDI_01098	CDS	177				hypothetical protein
NFAKBJDI_01099	CDS	1632	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
NFAKBJDI_01100	CDS	1071	glpD_1	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
NFAKBJDI_01101	CDS	576	wbpD	2.3.1.201	COG0110	UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase
NFAKBJDI_01102	CDS	1059	yjhC	1.-.-.-	COG0673	putative oxidoreductase YjhC
NFAKBJDI_01103	CDS	966	mak	2.7.1.4	COG1940	Fructokinase
NFAKBJDI_01104	CDS	1200	sauU_1			putative sulfoacetate transporter SauU
NFAKBJDI_01105	CDS	1239				hypothetical protein
NFAKBJDI_01106	CDS	1539	ppx_1	3.6.1.11	COG0248	Exopolyphosphatase
NFAKBJDI_01107	CDS	2025	priA	3.6.4.-	COG1198	Primosomal protein N'
NFAKBJDI_01108	CDS	1080	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
NFAKBJDI_01109	CDS	438				hypothetical protein
NFAKBJDI_01110	CDS	396				hypothetical protein
NFAKBJDI_01111	CDS	348				hypothetical protein
NFAKBJDI_01112	CDS	1500				hypothetical protein
NFAKBJDI_01113	CDS	1461	trkH_1		COG0168	Trk system potassium uptake protein TrkH
NFAKBJDI_01114	CDS	1455	trkH_2		COG0168	Trk system potassium uptake protein TrkH
NFAKBJDI_01115	CDS	1431	trkA		COG0569	Trk system potassium uptake protein TrkA
NFAKBJDI_01116	CDS	1257	atoC_2		COG2204	Regulatory protein AtoC
NFAKBJDI_01117	CDS	2154	walK_2	2.7.13.3		Sensor protein kinase WalK
NFAKBJDI_01118	CDS	636				hypothetical protein
NFAKBJDI_01119	CDS	1329	rsmB_1	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
NFAKBJDI_01120	CDS	909	fieF		COG0053	Ferrous-iron efflux pump FieF
NFAKBJDI_01121	CDS	849				hypothetical protein
NFAKBJDI_01122	CDS	849	htpX_4	3.4.24.-	COG0501	Protease HtpX 
NFAKBJDI_01123	CDS	927	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
NFAKBJDI_01124	CDS	504	def1	3.5.1.88		Peptide deformylase 1
NFAKBJDI_01125	CDS	1020				hypothetical protein
NFAKBJDI_01126	CDS	1092	dprA		COG0758	DNA processing protein DprA
NFAKBJDI_01127	CDS	450	smg			Protein Smg
NFAKBJDI_01128	CDS	2598	topB	5.99.1.2	COG0550	DNA topoisomerase 3
NFAKBJDI_01129	CDS	912	oxyR			Hydrogen peroxide-inducible genes activator
NFAKBJDI_01130	CDS	768	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
NFAKBJDI_01131	CDS	333				hypothetical protein
NFAKBJDI_01132	CDS	705				hypothetical protein
NFAKBJDI_01133	CDS	1152				hypothetical protein
NFAKBJDI_01134	CDS	2862				hypothetical protein
NFAKBJDI_01135	CDS	1917	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
NFAKBJDI_01136	CDS	684				hypothetical protein
NFAKBJDI_01137	CDS	2994				hypothetical protein
NFAKBJDI_01138	CDS	597	oprF_1			Outer membrane porin F
NFAKBJDI_01139	CDS	495				hypothetical protein
NFAKBJDI_01140	CDS	291				hypothetical protein
NFAKBJDI_01141	CDS	609	yiaD_2		COG2885	putative lipoprotein YiaD
NFAKBJDI_01142	CDS	306				hypothetical protein
NFAKBJDI_01143	CDS	312				hypothetical protein
NFAKBJDI_01144	CDS	906				hypothetical protein
NFAKBJDI_01145	CDS	327				hypothetical protein
NFAKBJDI_01146	CDS	276				hypothetical protein
NFAKBJDI_01147	CDS	1560				hypothetical protein
NFAKBJDI_01148	tRNA	76				tRNA-Glu(ttc)
NFAKBJDI_01149	tRNA	76				tRNA-Ala(ggc)
NFAKBJDI_01150	CDS	2298	maeB_1	1.1.1.40	COG0280	NADP-dependent malic enzyme
NFAKBJDI_01151	CDS	2049	fusA_1		COG0480	Elongation factor G
NFAKBJDI_01152	CDS	2472	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
NFAKBJDI_01153	CDS	684	mltC_2			Membrane-bound lytic murein transglycosylase C
NFAKBJDI_01154	CDS	762				hypothetical protein
NFAKBJDI_01155	CDS	792	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
NFAKBJDI_01156	CDS	1329				hypothetical protein
NFAKBJDI_01157	CDS	357				hypothetical protein
NFAKBJDI_01158	CDS	405	hslR		COG1188	Heat shock protein 15
NFAKBJDI_01159	CDS	567	regA		COG4567	Photosynthetic apparatus regulatory protein RegA
NFAKBJDI_01160	CDS	1446	regB	2.7.13.3		Sensor histidine kinase RegB
NFAKBJDI_01161	CDS	702	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
NFAKBJDI_01162	CDS	636				hypothetical protein
NFAKBJDI_01163	CDS	822	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
NFAKBJDI_01164	CDS	2469	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
NFAKBJDI_01165	CDS	1131	dnaN		COG0592	Beta sliding clamp
NFAKBJDI_01166	CDS	1422	dnaA		COG0593	Chromosomal replication initiator protein DnaA
NFAKBJDI_01167	CDS	210	yidD_1		COG0759	Putative membrane protein insertion efficiency factor
NFAKBJDI_01168	CDS	1683	yidC		COG0706	Membrane protein insertase YidC
NFAKBJDI_01169	CDS	1377	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
NFAKBJDI_01170	CDS	762	tam_1	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
NFAKBJDI_01171	CDS	780	yfcA		COG0730	putative membrane transporter protein YfcA
NFAKBJDI_01172	CDS	1374			COG0683	Leu/Ile/Val-binding protein 
NFAKBJDI_01173	CDS	1035	livH_3		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
NFAKBJDI_01174	CDS	1773	cysA_1	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
NFAKBJDI_01175	CDS	759	livF_3		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
NFAKBJDI_01176	CDS	561				hypothetical protein
NFAKBJDI_01177	CDS	930	cmpR_2		COG0583	HTH-type transcriptional activator CmpR
NFAKBJDI_01178	CDS	1722	cheY_3		COG0784	Chemotaxis protein CheY
NFAKBJDI_01179	CDS	333				hypothetical protein
NFAKBJDI_01180	CDS	1755			COG0659	putative sulfate transporter
NFAKBJDI_01181	CDS	1560	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
NFAKBJDI_01182	CDS	564	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
NFAKBJDI_01183	CDS	1071	cysA_2	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
NFAKBJDI_01184	CDS	669	modB_1		COG4149	Molybdenum transport system permease protein ModB
NFAKBJDI_01185	CDS	837	modA_1		COG0725	Molybdate-binding protein ModA
NFAKBJDI_01186	CDS	987				hypothetical protein
NFAKBJDI_01187	CDS	726				hypothetical protein
NFAKBJDI_01188	CDS	198	fdxN			Ferredoxin-1
NFAKBJDI_01189	CDS	225				hypothetical protein
NFAKBJDI_01190	CDS	1569	nifK_1	1.18.6.1	COG2710	Nitrogenase molybdenum-iron protein beta chain
NFAKBJDI_01191	CDS	1494	nifD_1	1.18.6.1	COG2710	Nitrogenase molybdenum-iron protein alpha chain
NFAKBJDI_01192	CDS	909	nifH1	1.18.6.1	COG1348	Nitrogenase iron protein 1
NFAKBJDI_01193	CDS	867	draT	2.4.2.37		NAD(+)--dinitrogen-reductase ADP-D-ribosyltransferase
NFAKBJDI_01194	CDS	210				hypothetical protein
NFAKBJDI_01195	CDS	129				hypothetical protein
NFAKBJDI_01196	CDS	711	cspB		COG1278	Cold shock-like protein CspB
NFAKBJDI_01197	CDS	396	vapC_3	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
NFAKBJDI_01198	CDS	246				hypothetical protein
NFAKBJDI_01199	CDS	207				hypothetical protein
NFAKBJDI_01200	CDS	858				hypothetical protein
NFAKBJDI_01201	CDS	399	draG_1	3.2.2.24	COG1397	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
NFAKBJDI_01202	CDS	576		3.1.4.-	COG3437	3'3'-cGAMP-specific phosphodiesterase 2
NFAKBJDI_01203	CDS	3870	zraS_2	2.7.13.3		Sensor protein ZraS
NFAKBJDI_01204	CDS	240				hypothetical protein
NFAKBJDI_01205	CDS	1224	nqrF	1.6.5.8	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
NFAKBJDI_01206	CDS	609	nqrE	1.6.5.8	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
NFAKBJDI_01207	CDS	681	nqrD	1.6.5.8	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
NFAKBJDI_01208	CDS	807	nqrC	1.6.5.8	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
NFAKBJDI_01209	CDS	1218	nqrB	1.6.5.8	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
NFAKBJDI_01210	CDS	1170	nqrA	1.6.5.8	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
NFAKBJDI_01211	CDS	471				hypothetical protein
NFAKBJDI_01212	CDS	912	draG_2	3.2.2.24	COG1397	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
NFAKBJDI_01213	CDS	375	fesII			Protein FeSII
NFAKBJDI_01214	CDS	288	fdx1		COG0633	Ferredoxin-1
NFAKBJDI_01215	CDS	1275	fprA	1.-.-.-	COG0426	Type A flavoprotein fprA
NFAKBJDI_01216	CDS	492				hypothetical protein
NFAKBJDI_01217	CDS	279	yfhL		COG1145	Ferredoxin YfhL
NFAKBJDI_01218	CDS	1518	nifB	4.-.-.-	COG0535	FeMo cofactor biosynthesis protein NifB
NFAKBJDI_01219	CDS	462				hypothetical protein
NFAKBJDI_01220	CDS	405				hypothetical protein
NFAKBJDI_01221	CDS	372				hypothetical protein
NFAKBJDI_01222	CDS	195				hypothetical protein
NFAKBJDI_01223	CDS	1002				hypothetical protein
NFAKBJDI_01224	CDS	357				hypothetical protein
NFAKBJDI_01225	CDS	243				hypothetical protein
NFAKBJDI_01226	CDS	339				hypothetical protein
NFAKBJDI_01227	CDS	153				hypothetical protein
NFAKBJDI_01228	CDS	300				hypothetical protein
NFAKBJDI_01229	CDS	264				hypothetical protein
NFAKBJDI_01230	CDS	765	hisG_1	2.4.2.17	COG0040	ATP phosphoribosyltransferase
NFAKBJDI_01231	CDS	378	hisI_1	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
NFAKBJDI_01232	CDS	909	benM			HTH-type transcriptional regulator BenM
NFAKBJDI_01233	CDS	666				hypothetical protein
NFAKBJDI_01234	CDS	666	proA_2	4.1.3.16		4-hydroxy-4-methyl-2-oxoglutarate aldolase/4-carboxy-4-hydroxy-2-oxoadipate aldolase
NFAKBJDI_01235	CDS	633	proA_3	4.1.3.16		4-hydroxy-4-methyl-2-oxoglutarate aldolase/4-carboxy-4-hydroxy-2-oxoadipate aldolase
NFAKBJDI_01236	CDS	120				hypothetical protein
NFAKBJDI_01237	CDS	1395	glrR_1		COG2204	Transcriptional regulatory protein GlrR
NFAKBJDI_01238	CDS	561				hypothetical protein
NFAKBJDI_01239	CDS	1410	qseE	2.7.13.3		Sensor histidine kinase QseE
NFAKBJDI_01240	CDS	663				hypothetical protein
NFAKBJDI_01241	CDS	708				hypothetical protein
NFAKBJDI_01242	CDS	810				hypothetical protein
NFAKBJDI_01243	CDS	762	regX3_2		COG0745	Sensory transduction protein regX3
NFAKBJDI_01244	CDS	1509	resE_2	2.7.13.3		Sensor histidine kinase ResE
NFAKBJDI_01245	CDS	846	ubiG_2	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
NFAKBJDI_01246	CDS	849		2.1.1.156		Glycine/sarcosine/dimethylglycine N-methyltransferase
NFAKBJDI_01247	CDS	642	paiB		COG2808	Protease synthase and sporulation protein PAI 2
NFAKBJDI_01248	CDS	735		3.1.3.97	COG0613	3',5'-nucleoside bisphosphate phosphatase
NFAKBJDI_01249	CDS	627	yciO		COG0009	putative protein YciO
NFAKBJDI_01250	CDS	654				hypothetical protein
